Genome, Fitness, Wins (X), Losses (X), Draws (X)
477528766650523245871835458511582174764661630877785805474875258437756387342717116716815550636433484278837138718328373855580372171768637338307560822382750522626785685487788865758384724857656247867264757547883265108778650171552866563157746761155358157461358435888754158335288242142883117115884757685638656626463558778786663088710862206722658784845875444773765338448344555257747847725428676675675866244778577247757185881767666183755448548475868311667614773171155577558678788537667661364558554388733853265321138775262563855787478226274707670070887838377676864484477117877515445745554522875672657587844452676444748666607838666564888684685851186173368561466423535287773817786374355556533617662887842867588768447418775548278278440748888871136478267518746584999999999999999, 0.07352941176470588, 180, 20, 72
443353642606562252738155464827517582711334680886200843663682456732756266243577475778477468138748684356163184875331775762635632225458458373305548582345255724880225588448837855353557542762568645885686772665185261608858755761472862583616778361752577163688483854885437531337244817757113711175741553585382606782623588747626776063076034802780785764885476646833557373458745428226787887255748278626725266444768448668367181281282666122785458834577648461823474111171424877877571565377847364367878455656782834315311838755622842875677824286666788678276886536877588844444474117875678447476337885787687677527878844606477736666608736666628467678268878581113321615446463538266527811748374353564852665222867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.078125, 192, 20, 44
477528766670523235881727481187582182311461587676056705474875258437758766833717116716815630636443484278837138718328373855580372171757737238378660463282758226280780785487788358745484842657726447867264757527883265108778658171552866563157746761155358153465358435488754158335288242142883117115884757681638256622732648582728578088718054272200858764845875444773765338448344555257787728772578676675575856244778577247757885281227666183755448848475868211162614773171153565558555738337667664364558554388733853313121511675862563855787478222274707670270866538377676865484477117877515447445334522777677757587844452676077346566888838662564888684685851181173361561466423535287773817786374373556533617622887842867588768447418775548278278440748888871136478267518746584999999999999999, 0.10294117647058823, 156, 28, 88
477528766670523235881727481187582182311461587676056705474875258437758766833717116716815630636443484278837138718328373855580372171757737238378660463282758226280780785487788358745484842657726447867264757527883265108778658171552866563157746761155358153465358435488754158335288242142883117115884757681638256622732648582728578088718054272200858764845875444773765338448344555257787728772578676675575856244778577247757885281227666183755448848475868211162614773171153565558555738337667664364558554388733853313121511675862563855787478222274707670270866538377676865484477117877515447445334522777677757587844452676077346566888838662564888684685851181173361561466423535287773817786374373556533617622887842867588768447418775548278278440748888871136478267518746584999999999999999, 0.10294117647058823, 156, 28, 88
477528883586523245871843718827281382841615660802683343487647444437756387342717116714815550636433684278837138535128373837338623310668457773367708448476706066620030778537358858386824482678258227465664754467883665108778650171552866563157746761156455155881478343884757768837342883152883117118245457128663275268733608777724765026585750742080878766848478445773866355453344555257747847472576226726525866244778577247757185881767666133185148838575868311667614173171155565567685163357677331364558554388737853763335851541863542885688678762676008078222887838385588844487877117877515445745554522775672657587844452676444748666607888666564487584685871186173368561467723658886527517748857853466533617668887842867588768447418775548278278440748888871136478267518746584999999999999999, 0.11475409836065574, 168, 28, 48
477528883586523245871843718827281382841615660802683343487647444437756387342717116714815550636433684278837138535128373837338623310668457773367708448476706066620030778537358858386824482678258227465664754467883665108778650171552866563157746761156455155881478343884757768837342883152883117118245457128663275268733608777724765026585750742080878766848478445773866355453344555257747847472576226726525866244778577247757185881767666133185148838575868311667614173171155565567685163357677331364558554388737853763335851541863542885688678762676008078222887838385588844487877117877515445745554522775672657587844452676444748666607888666564487584685871186173368561467723658886527517748857853466533617668887842867588768447418775548278278440748888871136478267518746584999999999999999, 0.11475409836065574, 168, 28, 48
477528766650523245871835458511562174264665630877785806434878562587386387742578471818678558567834732841815536778382373833828233271568637328307560822382750522626785644675865864758384724862654847867264756547883268108778650171552866863157778781425388567461358435888565158335284712142883117115884757685638656626463558778786663088710862206722658786845875484773765338448344555258847847725425222872625866244778577247757885881767866627855418548475868311667614773171155577558678768537878334337578554388733323265821138775262542688787478226224707670070887876887578864484477848777615445745554522875682657587844452676447748666607838666564888684685851586173368561466428635287773587748877353554533517262767842867588768447418775548278278440748888871136478267518746584999999999999999, 0.11475409836065574, 148, 28, 68
477528766650523245871835458511562174264665630877785806434878562587386387742578471818678558567834732841815536778382373833828233271568637328307560822382750522626785644675865864758384724862654847867264756547883268108778650171552866863157778781425388567461358435888565158335284712142883117115884757685638656626463558778786663088710862206722658786845875484773765338448344555258847847725425222872625866244778577247757885881767866627855418548475868311667614773171155577558678768537878334337578554388733323265821138775262542688787478226224707670070887876887578864484477848777615445745554522875682657587844452676447748666607838666564888684685851586173368561466428635287773587748877353554533517262767842867588768447418775548278278440748888871136478267518746584999999999999999, 0.11475409836065574, 148, 28, 68
477528766650523245841757481187582172311461587676056706474878562587888766833578471818678638567844732841815536778382373833828233271557737228378660463382758226280780747675865358745484842662724847867264756547883265108778658171552866563157778781425388563465358435488565158335288712142883117115884757681638256622732348582728578088718054272200658784845875444773765338448344555257887728772575222872625856244778577247757185281227866627855418548475868311662614773171153565558555738334678334337578554388733323713121511675862542686787478222274707670070866576887578864484477848877615447445334522777677757587844452676077346566888838666564888684685851186173368561466428635287773587748877373554533517262767842867588768447418775548278278440748888871136478267518746584999999999999999, 0.11764705882352941, 104, 24, 76
477528766650523245841757481187582172311461587676056706474878562587888766833578471818678638567844732841815536778382373833828233271557737228378660463382758226280780747675865358745484842662724847867264756547883265108778658171552866563157778781425388563465358435488565158335288712142883117115884757681638256622732348582728578088718054272200658784845875444773765338448344555257887728772575222872625856244778577247757185281227866627855418548475868311662614773171153565558555738334678334337578554388733323713121511675862542686787478222274707670070866576887578864484477848877615447445334522777677757587844452676077346566888838666564888684685851186173368561466428635287773587748877373554533517262767842867588768447418775548278278440748888871136478267518746584999999999999999, 0.11764705882352941, 104, 24, 76
