Genome, Fitness, Wins (O), Losses (O), Draws (O)
744041872466556077544164236448213323641325674377403756654327656662716568333875186864468657143445533277737731775771485287538832668627235328207554525485206574804202574546368548455327482662526847687887462778875661658876860764884568067452671368842465185735473457688764761825842782444121385115333461485868675743263248568266723078575560720768685576685446856774556858458755427278487828772476666822678824664668588226755185787722851227155148687555648465662466711871135588863555785674663665444834554388632853713811838755262566755677484287266087670272887536387676564484854848757615457476334582885687757827878452604477736562688738686524888578685378576173528511446763658866773887888877373564532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.04611923509561305, 455, 41, 393
744041872466556077544164236448213323641325674377403756654327656662716568333875186864468657143445533277737731775771485287538832668627235328207554525485206574804202574546368548455327482662526847687887462778875661658876860764884568067452671368842465185735473457688764761825842782444121385115333461485868675743263248568266723078575560720768685576685446856774556858458755427278487828772476666822678824664668588226755185787722851227155148687555648465662466711871135588863555785674663665444834554388632853713811838755262566755677484287266087670272887536387676564484854848757615457476334582885687757827878452604477736562688738686524888578685378576173528511446763658866773887888877373564532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.04611923509561305, 455, 41, 393
744041875428556078244174256448213325641351675307203750854842656662776368333075184884468657748745534253737731883178785287538832668677655328307604588485206574004282544546368574485827482662526847687887462728875661658772860164884518063442671368842465185735443457688464747525842785453837717115311757486266675786663258848268723072575560740782685586675446456374556855458745427278487828772475666822578826664668578628855585227722851227185848687554648465662474714878134588857555783574668335444834554388682852713811113755262566855674484287264087600472867536385676564484854817757618457476354582885687757828878452604444336652688736686524868684685858576113568511447463658866773887788877373564832565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.05017103762827822, 501, 44, 332
744041875428556078244174256448213325641351675307203750854842656662776368333075184884468657748745534253737731883178785287538832668677655328307604588485206574004282544546368574485827482662526847687887462728875661658772860164884518063442671368842465185735443457688464747525842785453837717115311757486266675786663258848268723072575560740782685586675446456374556855458745427278487828772475666822578826664668578628855585227722851227185848687554648465662474714878134588857555783574668335444834554388682852713811113755262566855674484287264087600472867536385676564484854817757618457476354582885687757828878452604444336652688736686524868684685858576113568511447463658866773887788877373564832565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.05017103762827822, 501, 44, 332
744041872426556045544164236448213323641355475378403755654342656662773548334875486864478657143745534253737771575771485287538832668627235328307504585485206574004202574546368548755827482662566847687887422778878661658772860164884568063442671368842465185835443857684535747525842763434121765115334461125253675783266258548268726078575560740782685576685446456374556855458745327258487828772476666822578826664668588246757185827762851227185848687554648265172474711671154588853555783574673664434834554688687852713817113755262566855674474287264007670406767536385676564484854847757618457476354582885687757827878442604477736562688738682524888588685378576173521511347463658866773887888877373556532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.05073280721533258, 495, 45, 347
744041872426556045544164236448213323641355475378403755654342656662773548334875486864478657143745534253737771575771485287538832668627235328307504585485206574004202574546368548755827482662566847687887422778878661658772860164884568063442671368842465185835443857684535747525842763434121765115334461125253675783266258548268726078575560740782685576685446456374556855458745327258487828772476666822578826664668588246757185827762851227185848687554648265172474711671154588853555783574673664434834554688687852713817113755262566855674474287264007670406767536385676564484854847757618457476354582885687757827878442604477736562688738682524888588685378576173521511347463658866773887888877373556532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.05073280721533258, 495, 45, 347
744041872428556075544164236418211325641355675307403750654627656662772578333875486284468657743748534277137731775771385287538862618627235328387757575475606584004782544546368548445827472668524647687828462778875661658772860564884518063442171168842866185735443857688535761825842785454821385115334461666863655783263248548268723078575560770682885686687845455874756838458745427278487828474775666822578626464668588227755181827722851227185848887854648415162464714871134578857585783674673665434833555681682852313811813755876566856777822467676608050472866578887676864444857117755615455476334582885687657827878442604077736552888786686524888578685358576173528611446423658866773887888877373564832565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.051511758118701005, 561, 46, 286
744041872428556075544164236418211325641355675307403750654627656662772578333875486284468657743748534277137731775771385287538862618627235328387757575475606584004782544546368548445827472668524647687828462778875661658772860564884518063442171168842866185735443857688535761825842785454821385115334461666863655783263248548268723078575560770682885686687845455874756838458745427278487828474775666822578626464668588227755181827722851227185848887854648415162464714871134578857585783674673665434833555681682852313811813755876566856777822467676608050472866578887676864444857117755615455476334582885687657827878442604077736552888786686524888578685358576173528611446423658866773887888877373564832565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.051511758118701005, 561, 46, 286
344041875428556045544164236418211588641355675367403756664342686662878548684475185864668657148745534277837731775774785287538833668627656328307558475475626574004782544546368548455827472662524657647827462778875661658772120561884518063462171368152465185735443457688764747725842785453821755125381667486256685786663658564768723072575560770782685686687845454874756838458765427277467888474775666822578826264668588226755185227722851227185156688555645265862471714681134585853885583578673665435834554688682852713811113755262566856774822487676008050476866578885676564444857117757618455476334582885687757887478442704477736552888738686524868684685858576113568561447463655866773887886877373556832565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.05233219567690557, 518, 46, 315
744041872488556045544164236448213323641355675377403756654342656662776368333075186864468657143745534256737731775731485287538832668627235328307504525485206574004202574546368544485827482662526827687887462728875661658772860164884568063452671368842465188735443457688764747525842785454121785115333471465263675783266248548268723022675560740762685576685445456774556855458745427278487828772475666822578826664668588246755185827722851227185848687554648465662466714671134588857585783674663665444834554388682852713811113755262566855674674287264087670272867536385676564484854817757618457476354582885687757827878442604477738552888738686524888588685378576173528511467463658866773887888877373556532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.05263157894736842, 419, 45, 391
744041872488556045544164236448213323641355675377403756654342656662776368333075186864468657143745534256737731775731485287538832668627235328307504525485206574004202574546368544485827482662526827687887462728875661658772860164884568063452671368842465188735443457688764747525842785454121785115333471465263675783266248548268723022675560740762685576685445456774556855458745427278487828772475666822578826664668588246755185827722851227185848687554648465662466714671134588857585783674663665444834554388682852713811113755262566855674674287264087670272867536385676564484854817757618457476354582885687757827878442604477738552888738686524888588685378576173528511467463658866773887888877373556532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.05263157894736842, 419, 45, 391
744041872426556045544164236448213323641355675377403756654342656662776368333075186864468657143745534253737731775771185287538832868627235328307504525485206574004602574546368544488826482662526847687887462728875661658772860164884568063452671368842465185735443487688764747525888785454121785715333471465863775683266258548268723022675560740768685576685445456774556855458745427278487828772475666822578826664668588246755185827762851227185848687554648465662466714671134588857585783674463665444833554388682852713811113755262566855674474287264087670472867536385676564484854817757618457476354582885687757827878442604477736552888738686524888588685378576173528511446463658866773887888877373556532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.0552423900789177, 511, 49, 327
744041872466556045744163536448213325641355675300403756654327656662776568333877184884468657743746533277737731773771285287537632668657235628307554525485200574004202574546368548455824482662526847687827422778875661658772860564848588064452671148842465185735443457688754768835842883434121188115333461485363685743263248548278723076575560746768685576685446456374556838448765425278487728774476666822578826664868588226755185887722851227105848687554648465162466711871154588853585783674663665447834554588632852713835813755262566855684484287264087670472787576385676844484854817757618457476354582885687757827878442604477736552888738686524888588685378576173521511447463658866773887888877373556532665662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.055745164960182024, 483, 49, 347
744041872728556074544164236418211588641325675307403756654327656262776548684475185814468657748745533277737731775778785287538833668627235628307558375475606574008202574546368548455827472667524657647827462778877661658772130564882518063442111148842465185835443853888635761825842785453837765725311461165863685748664258564768726076575560742768685686687845454874756338458765427278487228774476666822578626464668588226755185227722851232181858887554648465862474714871154588853585783674663665434834554681687852713831813755876562855684484287674000670472767576385676864444857117757615457476554582885687757827848442604477736552888736682524888584685378576113568611446423658866773887888877373566532565662862886867588768447418775548278278440748888871136478267518746584999999999999999, 0.055865921787709494, 538, 50, 307
744041872728556074544164236418211588641325675307403756654327656262776548684475185814468657748745533277737731775778785287538833668627235628307558375475606574008202574546368548455827472667524657647827462778877661658772130564882518063442111148842465185835443853888635761825842785453837765725311461165863685748664258564768726076575560742768685686687845454874756338458765427278487228774476666822578626464668588226755185227722851232181858887554648465862474714871154588853585783674663665434834554681687852713831813755876562855684484287674000670472767576385676864444857117757615457476554582885687757827848442604477736552888736682524888584685378576113568611446423658866773887888877373566532565662862886867588768447418775548278278440748888871136478267518746584999999999999999, 0.055865921787709494, 538, 50, 307
444041877408556045544166236418211323641351675377403756454342656662686578333875186874468657143748534277736734755773785287538832668627235328307558325485206574004782574546365544485827482662524247687827462728875661658772120564888518063452671368842465155735443457688764747525882785454121785315335461165863505743223248548268723076675520720728685686687846456774555838453765427278487888772475666822578826664668588228755185227222851227755848687854648465172474714671134588857585788674668635844834554581682852713815813755262566855674474287264088050472866578877676564484854117757678457475334582885687757827874442604477736552888738686524888588665378576173528511446463658286773887888877873554532515668867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.05649717514124294, 558, 50, 277
744041872426556045544164236448213323641355675377403758654342656662776368333045186864468657143745534253737731775771485287538832668627235328307504525485206574204232574546368544585827482662526647687887462728885668658772860165884568063452671368842465185735443857685764747525842785454821785115333471465863675683266248548268723022675560742768685576645445456774556855458745487278487828772475666822578856664668588246755185827722851227105848687554668465662466714671134888857585783674673665445834554688682852713811113755262566855674474287224087670472867536385676564484854817755618457476354582885682757827878442604477736552887738686524888588688378576173528511447463658866773887888877373556532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.05649717514124294, 422, 50, 413
744041872426556045544168236448213588641355674377403056634327656662716568384475185814468657143445534253737731775774785287538833668677656328307558375475626574004782574546368548455327477662524657647827462778875721658772860564884568063452671368842465185785473457688764747525842785453821785125333667486256685786663258564768723072575560770782685686687845456774556838458765427278467888474775666822578226264668588226755185281722851227185158687554648261862466714671134885853885583574673665434834554388632852713817113755262566755674822487664087070272887536387676564444857117757618455476334582885687757827878442604477736552888738686524888578685858576113568561447463658266773887886877373556832565668862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.056753688989784334, 465, 50, 366
744043875475556045544164236448213323641355677377403756654327656662776368334478185884468657143758534277737734755771485287538832668627238328307504525485206574004202574546368548488827482762526847647887462778775661658772860564884568063452671368842465185735443457584754767525842285454121785115333471185863685742263248548268723076675560720728685686675446456774556855458745427278487828772476666822578826664668588246755185887722851227885848687554648465662466714671134588857588783674663665444834554388682852713811118755662566855674474287264087670472867536385676564484854817757618455476534582875682757827874442604477738552888738686524888578685378576173528511447463658866773887888877373556532565662867642867588768447418775548278278440748888871136478267518746584999999999999999, 0.05855338691159587, 425, 51, 395
744047872425556045544164236448213323641355677377403756654342656662776368333085166864468657143745534253737731755771485287518832668627235328307504525485206574004602574546368544485827487662526848667887462728875661658772860164884568063452676368842465185735443457688764747525882785444121785115333471465863675783266248548278723022675562740768685576675445456774556875458745427278487828772475666872578826664668588246755185827722851227185848687554648485662466714671134588857588783674663665444834554388682852713811113755662566855674474287264087670272867536385676564484854817757618457445354582885687757827878442604477738552808738686524888588685378576173528511447463658866773887888857373556532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.058624577226606536, 420, 52, 415
