Genome, Fitness, Wins (O), Losses (O), Draws (O)
744041872426556045544164236448213323641351675307403750654327656662776568333875187884468657748745534253737731775771485287538832668627265628307504585485206574004202574546368548455827482662526846487827462778875661658772860564884518063452671168842465185735443857688764767525842785454121785115334461185863685743263248548268723026675562720768685686675446456774556858458765427278487828772475666822578826664668588226755185827722851227185848887554648465172474714871134585853585188674668665444834556358682852713811813755262566855674484287264087670472867536385676564484854817757618457476354582885687757827878452604477736552888738686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07262569832402235, 491, 65, 339
544041872426556075544163536448213323641355675377403756654322656662776568333875186864468657143745533277737731775771785287538832668627235328307554525485206574004202574546368544485827482662526847687887462728875661658772860564884518063452671168842465185735443457684764768825842782444121385115333471465863675783266248548268723078575560740768685576685446456374556858458745427278447828774476666822578826664668588226755185827722851227185848687554648465662466711871134588857585783674663665444834554388682852713811813755262566855674484287264080670472867576385676564484854817757618457476334582885687757827878442604477736552888786686524888578685358576173528511447463658866773887888877373556532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07262569832402235, 491, 65, 339
744041872426556045544164236448213323641351675307403750654327656662776568333875187884468657748745534253737731775771485287538832668627265628307504585485206574004202574546368548455827482662526846487827462778875661658772860564884518063452671168842465185735443857688764767525842785454121785115334461185863685743263248548268723026675562720768685686675446456774556858458765427278487828772475666822578826664668588226755185827722851227185848887554648465172474714871134585853585188674668665444834556358682852713811813755262566855674484287264087670472867536385676564484854817757618457476354582885687757827878452604477736552888738686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07262569832402235, 491, 65, 339
544041872426556075544163536448213323641355675377403756654322656662776568333875186864468657143745533277737731775771785287538832668627235328307554525485206574004202574546368544485827482662526847687887462728875661658772860564884518063452671168842465185735443457684764768825842782444121385115333471465863675783266248548268723078575560740768685576685446456374556858458745427278447828774476666822578826664668588226755185827722851227185848687554648465662466711871134588857585783674663665444834554388682852713811813755262566855674484287264080670472867576385676564484854817757618457476334582885687757827878442604477736552888786686524888578685358576173528511447463658866773887888877373556532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07262569832402235, 491, 65, 339
444041872426556075544164236448213323641355675307403750654327656662776578333875186874468657748745534277737734755771485287538832668627235628307554588485206574004202574546368548455827482662526847687827462778875661658772860564884518063452671168842465185735443857688764767525842785454821385115334461165863605743263248548268723076675520720768685686675446456774556853458765427278487828772475666822578826664668588228755181827722851227185848887554648465172474714871134585853585788674668665444534554388682852713817813755262566855674484287264087600472867536385676564484854817757618457476334582885687757827878452604477736552808736686524888588685378176173528511447463658866773887848877373554532515662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07278835386338185, 490, 65, 338
444041872426556075544164236448213323641355675307403750654327656662776578333875186874468657748745534277737734755771485287538832668627235628307554588485206574004202574546368548455827482662526847687827462778875661658772860564884518063452671168842465185735443857688764767525842785454821385115334461165863605743263248548268723076675520720768685686675446456774556853458765427278487828772475666822578826664668588228755181827722851227185848887554648465172474714871134585853585788674668665444534554388682852713817813755262566855674484287264087600472867536385676564484854817757618457476334582885687757827878452604477736552808736686524888588685378176173528511447463658866773887848877373554532515662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07278835386338185, 490, 65, 338
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668627235628307554585485206574004202574546368548455827482662526847687827462778875661658772860564884518063452671168842465185735443857688764767525842785454121385115334461165863685743263248548268723076675560720768685686675446456774556858458765427278487828772475666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674668665444834554388682852713811813755262566855674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668627235628307554585485206574004202574546368548455827482662526847687827462778875661658772860564884518063452671168842465185735443857688764767525842785454121385115334461165863685743263248548268723076675560720768685686675446456774556858458765427278487828772475666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674668665444834554388682852713811813755262566855674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668727235628307554585415206574004002574546368548455827482662526847687827462728875661658772860564884518063452671168142465185735473854688764768825842785444121385115333471165863685743263248548268723076675560720768685686675446456774556858458765425278447828774475666822578824664668588226755185827722851227185848687554648465172474711871154588853585783674668665444834554388682852713811813755262566855674484287264080670472887536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236418213323641355675307403756654327656662776568333875186884468657748745534277737731775778785287538832668627235628307554525485206574004202574546368548455827482662526847687827466776875661658772860564884518063452671168842465185735443887684764767825842782434121385115334461165863685743266248548266723076575560720768685686675446456774556858458765427278487828772476666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674663665444834554388682852713831813755262566856674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173328511447463658866773887888877373554532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668727235628307554585415206574004002574546368548455827482662526847687827462728875661658772860564884518063452671168142465185735473854688764768825842785444121385115333471165863685743263248548268723076675560720768685686675446456774556858458765425278447828774475666822578824664668588226755185827722851227185848687554648465172474711871154588853585783674668665444834554388682852713811813755262566855674484287264080670472887536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675377403750654427456662676568333875186884468657748745534277737731775771785287538832668627235328307554525485206574004202574546368548455827482662526847687887466776875661658772860564884518063452671168842465185735443854688764768825842765434121185115334461165863685743266248548268723073675560720768685586675446456774556838458765425278447828774475666822678826664668588226755185827722851227185848887554648465172464711871134585853585788674668665444834554388682852713811813755262563856674484287264087672472867536385676564484854817757618457476334582885687757827878442604477736552888786686524888588685378576173328511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
544041872426556075544164236418213323681355675307403756654322656662776568333875186884468657748745533277737731775778485287538832668728235628307554585415206574004002574546368548455827482662526847687827462728875661658772860564884518063462671168142465185735478887684764767825842782444121385115333471465863685743263248548266723076575560720768685676675446456374556858458765427278487828772476666822578824664668588226755185827722851227185848687554648465172474714871154588853585783674663665444834554388682852713831813755262566855674484287264080670472887536385676564484854817757618457476334582885687757827878452604477736552688736686524888588685378576173528511447463658866773887888877373564532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075344164236448213324641355675307403756654327656662776568333875186884468657748745534277737731775771785287538832628627235628307554585415206574004202564546368548455527485662526847687827462728875261658772860564884518062452671168142465185835443887584764768825842785444121385115313471165863685743266248548268723076675560720768685686675446456774556858458765427278487828772476666822578826664668588226755115827722851227105848687554648465172474711871154588853585788674663665444834555388682832713831813755262566856674484287264080670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887848877373554532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675307403750754327656662776568333875186881468657748745534277737731775778785287538832668727235628307554585445206574004202574536368548455827482662526847687827462728875661658772860114884518063452671168842465185735473854688764768825842782434121385115333471165863685743263248548268723076575560720768685686675446456774556858458765427258447828772476666822578826664666588226755185827726851227785848887554648465172474711871154588853585783674663665444834554388682852713811813755262566855674484287274087670472867536385676564487854817757618457476334582885687757827878452604477736552888736686524888588685378576173328511447463658866773887888877373554533565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 487, 67, 341
544041872426556075544164236418213323681355675307403750654427456662776568333875186884168657748745534277767731755778485287538832668627238328307554525485206574004202574546364548455827482662525847687827262728875661858772860564886518063462671168142465185735443854688764768825842765434121185115334471465863685743266248548278723073675560220768685586675446456374556858458765425278487828772475666822678826264668588226755185827722851227185848687554648465172474714871154588853585788674663665444834554388682852713811813755262563855684484287264087672472867536385676564444454817757618447476334582885882757827878442604477736552888786686524888588685378576173528511447463658866773887888877373564532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
