Genome, Fitness, Wins (O), Losses (O), Draws (O)
744768644420353782567163336438213265342615875354223050654328486786613568334877576764415424148775654277151848781772415287827325821757776286607460662482656574022223678646365848446557775682668667545244224425727765608172665164882062084452676383432465735765353854538674468727382783634121367515814615478256585246666248588666248076765524726028685687687446456733885855458755487276864228454746868722776224452666688628355875887782811182855846838884668385173511714818425868857685588574668661444554555681687832311117858555262823655778888487276080650476866836375578564884474817755618447776554882785882772887478442706444746566687888666528468588668871586113568561466763655286773587888374873556532515668867886867588768447418775548278278440748888871136478267518746584999999999999999, 0.19217491369390102, 413, 167, 289
744768644420353782567163336438213265342615875354223050654328486786613568334877576764415424148775654277151848781772415287827325821757776286607460662482656574022223678646365848446557775682668667545244224425727765608172665164882062084452676383432465735765353854538674468727382783634121367515814615478256585246666248588666248076765524726028685687687446456733885855458755487276864228454746868722776224452666688628355875887782811182855846838884668385173511714818425868857685588574668661444554555681687832311117858555262823655778888487276080650476866836375578564884474817755618447776554882785882772887478442706444746566687888666528468588668871586113568561466763655286773587888374873556532515668867886867588768447418775548278278440748888871136478267518746584999999999999999, 0.19217491369390102, 413, 167, 289
544268544488507582267138336444313228641615875300482205653427857235773778373577167864415464128373654256357536785778485283568822278757758238347054585412656574074233674646388548446454877662625658687247472777528751602778865171474518063452636381452465737765877457538664766825584385633888555115314667468856676782663245668676663866575562220788676676677758656733787338458764585227866827454476278875566868662666688626858885828726861682851156838554668466172471434871434388853575788334667664834553435686727852241837851775863822685678688482272000000070787538875576544884857117755618447475537882885687752527478442774047736552607736686564868588685358571173528511447723658286723887848857373556832565262867686867588768447418775548278278440748888871136478267518746584999999999999999, 0.19757575757575757, 329, 163, 333
544268544488507582267138336444313228641615875300482205653427857235773778373577167864415464128373654256357536785778485283568822278757758238347054585412656574074233674646388548446454877662625658687247472777528751602778865171474518063452636381452465737765877457538664766825584385633888555115314667468856676782663245668676663866575562220788676676677758656733787338458764585227866827454476278875566868662666688626858885828726861682851156838554668466172471434871434388853575788334667664834553435686727852241837851775863822685678688482272000000070787538875576544884857117755618447475537882885687752527478442774047736552607736686564868588685358571173528511447723658286723887848857373556832565262867686867588768447418775548278278440748888871136478267518746584999999999999999, 0.19757575757575757, 329, 163, 333
044741171588725055744464416433316762182461466387883805734378256662776578333077581784464664148488524277353736181388481686621825828727772278307458526486656574474703878646368548556554475682526826445844227428878661608772865564882062044452671168132586557884383857638664767723258885657831365111313515465862283542666588568766275076576850708286676684485455455343885575478765327278747828474445866722576824646866688728755587227226861232851858684484668411627511713118825888653885188574668861444578744688687832743831813775272843755678882487264000070402867836385588564484474117757675847476334582885887757528874452606474336566887786666564868674685351576313568511446468535286527887848857873454553565628762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.20075282308657466, 455, 160, 182
044741171588725055744464416433316762182461466387883805734378256662776578333077581784464664148488524277353736181388481686621825828727772278307458526486656574474703878646368548556554475682526826445844227428878661608772865564882062044452671168132586557884383857638664767723258885657831365111313515465862283542666588568766275076576850708286676684485455455343885575478765327278747828474445866722576824646866688728755587227226861232851858684484668411627511713118825888653885188574668861444578744688687832743831813775272843755678882487264000070402867836385588564484474117757675847476334582885887757528874452606474336566887786666564868674685351576313568511446468535286527887848857873454553565628762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.20075282308657466, 455, 160, 182
544741874788507582267168336444313228641315875300788205734378256662776568333877681784468654148375654277357736185778485283528822678727776278307458326485656574474703578646368548446554477662625658687247472778878661608772860564882062044452671168152365735765873857638664766723258885457831365115314467465863683542663248568766245076575560720788675684485445456733787838878764327278447828774475866725576824662666688626755587227722861232851158838554648411627511713171134388853585788574668661447538744688687832743831813775262823755678882487276000070402867836385576564884874117755618447476334582885687757528878452606477736552687736686524868588685358571173528511447423658286723587848857373554832565662762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.20420070011668612, 404, 175, 278
544741874788507582267168336444313228641315875300788205734378256662776568333877681784468654148375654277357736185778485283528822678727776278307458326485656574474703578646368548446554477662625658687247472778878661608772860564882062044452671168152365735765873857638664766723258885457831365115314467465863683542663248568766245076575560720788675684485445456733787838878764327278447828774475866725576824662666688626755587227722861232851158838554648411627511713171134388853585788574668661447538744688687832743831813775262823755678882487276000070402867836385576564884874117755618447476334582885687757528878452606477736552687736686524868588685358571173528511447423658286723587848857373554832565662762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.20420070011668612, 404, 175, 278
744584834422857055744438264448213222741615870258428073733587848256756268686777161864428635466476528277151846183778415862610436615468675728387054585412656204074232674646387763465858477682668646586684224627878675653778865121874552762642477168452465135681485337886775751827242765633838557511344657668858673266236385648766278878585522720286686576647756654778557835455763485276866727454546268722766866666876688747388817781226651282155816584584668461172466413183425878657881133337667661834573455348182832243825838555272566886778888426264000070070787536385588565484857117755618447475537885775677777528878842606077746552688736666524868588685351186373368665346723658286723881888857873556532515662867886867588768447418775548278278440748888871136478267518746584999999999999999, 0.21129943502824858, 441, 187, 257
544741844488507582267168336444313228641615875300488205734378256662776568333877581784468664148373654277357736185778485283528822278727775278307458526485656574474703578646368548446554477662625658687247472778878661608772865564882062044452671168152465735765873857638664767723258885457831365115314667465862683542663248568766245076575560720788676684485445456733787838878764327278447828474475866722576824662666688626755587227726861232851156838554668411627511713171434388853585788574668661447578744688687832743831813775262823755678882487276000070402867836385576564884874117755618447476334582885687757528878452606477736552687736686564868588685358571173528511447723658286723887848857373556832565662762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.2115606936416185, 404, 183, 278
