Genome, Fitness, Wins (O), Losses (O), Draws (O)
844741844540307382236626785144352143684257437554428073634587848257855748236555866784468638667476623256151638734113285362610235818476676675307450426445282564084502548588755863468857477682668646486684424628878665678158165714552852764642437743823466555688677443566665757885533785474831367725344657565868285266666308562776248078585060720726856586447446454774555835455763587278744828474446868722776224452666688628385875828782111127105856587574668415673516773681825887557881185578848661834858534681687333715821818545672562886778888487266007050476866538387676564884877117755618447775357882785887757528878452606477746552688736686624868674665351186373361665346723655266727587848874873554832515268867886867588768447418775548278278440748888871136478267518746584999999999999999, 0.3425814234016888, 431, 284, 114
844741844540307382236626785144352143684257437554428073634587848257855748236555866784468638667476623256151638734113285362610235818476676675307450426445282564084502548588755863468857477682668646486684424628878665678158165714552852764642437743823466555688677443566665757885533785474831367725344657565868285266666308562776248078585060720726856586447446454774555835455763587278744828474446868722776224452666688628385875828782111127105856587574668415673516773681825887557881185578848661834858534681687333715821818545672562886778888487266007050476866538387676564884877117755618447775357882785887757528878452606477746552688736686624868674665351186373361665346723655266727587848874873554832515268867886867588768447418775548278278440748888871136478267518746584999999999999999, 0.3425814234016888, 431, 284, 114
884588846540302347236628787117352133682275437324458276873687862276772778778888681114824735747774623256161118455134417757115326875764755852687085526863028222086727548878355364546554577662525856445667474428885751853666638514442412783442477748726475133671643444584734436585348785473388115723335715481868285746422245568776248078578528208706685674685855856343856353443744587877744788754545866726776224452666688646788187727286861127155854847487668315622464133688834875877685185578848661834858534686627832741337151545672562878778888487276000672022786578387588565444477847857675857776537822885687757528878452776477746652688736686524868674685351171173568511366468535286527511746354373554853617668762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.36469221835075494, 333, 314, 214
884588846540302347236628787117352133682275437324458276873687862276772778778888681114824735747774623256161118455134417757115326875764755852687085526863028222086727548878355364546554577662525856445667474428885751853666638514442412783442477748726475133671643444584734436585348785473388115723335715481868285746422245568776248078578528208706685674685855856343856353443744587877744788754545866726776224452666688646788187727286861127155854847487668315622464133688834875877685185578848661834858534686627832741337151545672562878778888487276000672022786578387588565444477847857675857776537822885687757528878452776477746652688736686524868674685351171173568511366468535286527511746354373554853617668762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.36469221835075494, 333, 314, 214
244081231860433557248866581531712242783430850327703022577542286587663777686571585224818450638886554351511571888183331633820625124857635856506587346315072724824757745645887364446476542868555267645847652576813876887113730165476588762862431314726465837778383784655734757777343245752121355533783713668266672243234250582688545722786022200228775766647875844774786833458343587256467284254728226666578666266656674667887815227162166127885158584854640486662516711888835385558578563538873675834574456641623252741127858655623566886667422722272707658006867576387676865484877148757515847745554825775687752828478844606474738662888788686668887588668878171312521511446468538267723511746874375556832515268867646867588768447418775548278278440748888871136478267518746584999999999999999, 0.36574585635359114, 314, 331, 260
244081231860433557248866581531712242783430850327703022577542286587663777686571585224818450638886554351511571888183331633820625124857635856506587346315072724824757745645887364446476542868555267645847652576813876887113730165476588762862431314726465837778383784655734757777343245752121355533783713668266672243234250582688545722786022200228775766647875844774786833458343587256467284254728226666578666266656674667887815227162166127885158584854640486662516711888835385558578563538873675834574456641623252741127858655623566886667422722272707658006867576387676865484877148757515847745554825775687752828478844606474738662888788686668887588668878171312521511446468538267723511746874375556832515268867646867588768447418775548278278440748888871136478267518746584999999999999999, 0.36574585635359114, 314, 331, 260
584584826540302347236628787117352273682275437324458276873687862276772778778888661114824735757775624256131178481133417757115326875767755852685065826863028222086727548878335364546554577658525856445667474428885751873666638514442412783442447748726475133774643444584734436585348785473388715723335713481868285726422645868776248076578520208706685674685855656343856353443745487827746784774545866725776224242666688646788187727286861127155854847487660385622564133678834875877688185578848661834858434646627832741331151545672562858778488427276000672022786576387588865444477847857675857776537822885687757528878852774474748652688736686524868674685351171173528511366468535286527511748354873554853617668762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.3854289071680376, 269, 328, 254
584584826540302347236628787117352273682275437324458276873687862276772778778888661114824735757775624256131178481133417757115326875767755852685065826863028222086727548878335364546554577658525856445667474428885751873666638514442412783442447748726475133774643444584734436585348785473388715723335713481868285726422645868776248076578520208706685674685855656343856353443745487827746784774545866725776224242666688646788187727286861127155854847487660385622564133678834875877688185578848661834858434646627832741331151545672562858778488427276000672022786576387588865444477847857675857776537822885687757528878852774474748652688736686524868674685351171173528511366468535286527511748354873554853617668762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.3854289071680376, 269, 328, 254
444768544240355345564664787117352163682270437324458276873687862232776562833578661716428735447773628256161118455134417757115326875764775855377600622675678222086727548478355364546554577662665658687244774427117725653763860764682062084852671348756476133675643444886434436785343785472388515723735715481868283748266248568776248078578524720006785784477456454344556375458764387878744787754545866762628624452668588646768587217226861122105854887887668315663514133688434388853685185578848661834858534688687852743817133745672522888778888487276080602022786578387678565444477147855675857776537822887882657587878442776477346662688736686624868674688378586172528561366468638287527511746354373556532567628762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.3934226552984166, 408, 323, 90
444768571287555747564664488547356763182561686280683865667387856232776562833575566786428735145753623853186518415133431667631835838486755275368640628475278674600620587575384568365876477662665658687844776527117725653763860764682062084852671168452865733881385857886467438583254885444831365135314665565866283743266640568776248088018524726068775686477446454344556575458764585776846228454476276762528624452664688646758587217226861122105114848584668216673611773181434378853581738534668661864858534688687832741815113775263823685678488482276008050472887538887576564884857147757678455446557582887887757587878442706477746562688738686624868674665371586172528561366468538287527517846354873556532567228762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.4033898305084746, 485, 357, 43
