Genome, Fitness, Wins (O), Losses (O), Draws (O)
344241875448556077544164286411211525641355675307403856554342656632278348284445484284668657447775632256737731555778385283538832668627285328267554585415202574004202575586364848465827472667564657644827462778875661658768120761842518063452671368142465185735448453888664447775842767454821765735311461626268275786663258564778243876575560770728685684687845655774856838458765427258487887774775626822578626464668588227755585727722661227781854888555645265862471711871134578857588783674673665435854554381682854713811813755666566855674824467666607050472866578885676864444857147757618457476337582875677757827848452604077746552888738686524488578685358576173528511446463658866773887888877373566532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.011560693641618497, 552, 10, 303
344241875448556077544164286411211525641355675307403856554342656632278348284445484284668657447775632256737731555778385283538832668627285328267554585415202574004202575586364848465827472667564657644827462778875661658768120761842518063452671368142465185735448453888664447775842767454821765735311461626268275786663258564778243876575560770728685684687845655774856838458765427258487887774775626822578626464668588227755585727722661227781854888555645265862471711871134578857588783674673665435854554381682854713811813755666566855674824467666607050472866578885676864444857147757618457476337582875677757827848452604077746552888738686524488578685358576173528511446463658866773887888877373566532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.011560693641618497, 552, 10, 303
344241875448556077544164286411211525641355675307403856554342656632278348284445484284668657747775632256737731555778385283538832668627285328267554585415202574004202575586364848465827472667564657644827462778875661658768120561842518063452671368142465185735448453888664447775842767454821765725311461626268275786663258564778243876575560770728685684687845855774856838458765427258487887774775626822578626464668588227755585727722661227181854888555645265862471711871134578857588783674673665435854554681682854713811813755666566855674824467676607070472866578885676864444857147757618457476337582875677757827848452604077746552888738686524488578685358576173528511446463658866773887888877373566532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.016184971098265895, 550, 14, 301
344241875448556077544164286411211525641355675307403856554342656632278348284445484284668657747775632256737731555778385283538832668627285328267554585415202574004202575586364848465827472667564657644827462778875661658768120561842518063452671368142465185735448453888664447775842767454821765725311461626268275786663258564778243876575560770728685684687845855774856838458765427258487887774775626822578626464668588227755585727722661227181854888555645265862471711871134578857588783674673665435854554681682854713811813755666566855674824467676607070472866578885676864444857147757618457476337582875677757827848452604077746552888738686524488578685358576173528511446463658866773887888877373566532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.016184971098265895, 550, 14, 301
344241875448556077544164286411211525641355675278403756554327656632278778388475485282465655743745532256737771555778355287538362661624285328267555585415202577004202575586364848465827472662564667644827464778875661653768120561842518063452671363852465185735448457888664747775842767454821765725311461126268275786663288564768243876575560770728685684687845856774857833458765325277467887774775666622578626264668588227755585227722651227181856888585645265862471711871134578857588783574673665445834555681682854713811813755663526855674824467676707000420866578885676864444857117757618455476337582885677757827878442604077746552888738686524868578285358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.018244013683010263, 560, 16, 301
344241875448556077544164286411211525641355675278403756554327656632278778388475485282465655743745532256737771555778355287538362661624285328267555585415202577004202575586364848465827472662564667644827464778875661653768120561842518063452671363852465185735448457888664747775842767454821765725311461126268275786663288564768243876575560770728685684687845856774857833458765325277467887774775666622578626264668588227755585227722651227181856888585645265862471711871134578857588783574673665445834555681682854713811813755663526855674824467676707000420866578885676864444857117757618455476337582885677757827878442604077746552888738686524868578285358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.018244013683010263, 560, 16, 301
344241875448556077544165286411211525641355675208403756554527656632275778388475485282465655743745532256737771555778355287538362661624285328267555585415202577004202575586364848465827472662564667644827464778875661653768120561842518063452671363852465185485448457888664747775842767454821765725311461126268275786663288564768243876575560770728685684687845856774857833458765325277467888774775666626578626264668588227755585227722651227181856888585645265862471711871134578657588783574673665445834555681682854713811813755663526855674824467676707000420866578885676864444857117757618455476337582885677757827878442604077746552888738686524868578285358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.018244013683010263, 560, 16, 301
844241875448556077544164286411211525641355675278403756554327656632278778388475485282445655743745532256737731555778385283538832668624285328267554585415202574004202575586364848465827472666564667644827462778875661658768120561842518013452671368152465185735448457888664747775842767454821765725311461626268275786463288564768243876575560770728685684687845856774857833458765427277467887774775666622578626464668588227755585727722661227181856888585645265862471713871134578857588783674673665445834555681682854713811813755663526855674824467676707070472866578885676864444857147757618457476337582885677757827848442604077746552888738686524888578685358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.018244013683010263, 560, 16, 301
844241875448556077544164286411211525641355675278403756554327656632278778388475485282445655743745532256737731555778385283538832668624285328267554585415202574004202575586364848465827472666564667644827462778875661658768120561842518013452671368152465185735448457888664747775842767454821765725311461626268275786463288564768243876575560770728685684687845856774857833458765427277467887774775666622578626464668588227755585727722661227181856888585645265862471713871134578857588783674673665445834555681682854713811813755663526855674824467676707070472866578885676864444857147757618457476337582885677757827848442604077746552888738686524888578685358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.018244013683010263, 560, 16, 301
344241875448556077544164286411211525641355675307403856554342656632278548284475484284668657747775632256737731555778385283538832668627285328267554585415202574004202575586364848465827472667564657644827462778875661658768120561842518063452671368142465185735448453888664747775842767454821765725311461626268275786663258564768243876575560770728685684687845855774856838458765427258487887774775626822578626464668588227755585727722661227181856888555645265862471711871134578857588783674673665435854554681682854713811813755666566855674824467676607070472866578885676864444857147757618457476337582885677757827848452604077746552888738686524888578685358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.018497109826589597, 550, 16, 299
