Genome, Fitness, Wins (O), Losses (O), Draws (O)
744241875428556045544164236318211325641355675307403756554342656662278578284475485284668657748745532253737771575771475283538832668624285328267554585415205574004202575586364548465827472662524657644827462778877661658776860164442518063452671368152465185835443453888764747725842763453837765725311461186268675786663258564768223076575560770762685684685845456774856838458765427278487887774775666822578626264668588266755175227722851227181856888555645265862471711871154588857588783674673665435854554681682852713811813755666566855774824467676607070472866578385676864444857117757618455476337582885677757827878452604077746552888738686524888688685358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.02711864406779661, 544, 24, 317
744241875428556045544164236318211325641355675307403756554342656662278578284475485284668657748745532253737771575771475283538832668624285328267554585415205574004202575586364548465827472662524657644827462778877661658776860164442518063452671368152465185835443453888764747725842763453837765725311461186268675786663258564768223076575560770762685684685845456774856838458765427278487887774775666822578626264668588266755175227722851227181856888555645265862471711871154588857588783674673665435854554681682852713811813755666566855774824467676607070472866578385676864444857117757618455476337582885677757827878452604077746552888738686524888688685358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.02711864406779661, 544, 24, 317
344041175428556075544164236418211325641355675307403756654327656662278578624475485284468657743745534277137731755778385287538862618627656328307554525415206574004202574586368548465827472662564657644827462578875661658762120561842518063452671368152465185735443457688764747725842785753821385123381667486268675786663258564768723076575550770282885684687845456774556838458765427277467888474775666822578626464668588227755585727722851227181856888555645265862471774611134578857588783674673665435854554688682852713811813755666566855774822467676607050472866578885676864444857117757618455476334582885687657827874442604077736552888738686524888688685358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.02724177071509648, 540, 24, 317
344041175428556075544164236418211325641355675307403756654327656662278578624475485284468657743745534277137731755778385287538862618627656328307554525415206574004202574586368548465827472662564657644827462578875661658762120561842518063452671368152465185735443457688764747725842785753821385123381667486268675786663258564768723076575550770282885684687845456774556838458765427277467888474775666822578626464668588227755585727722851227181856888555645265862471774611134578857588783674673665435854554688682852713811813755666566855774822467676607050472866578885676864444857117757618455476334582885687657827874442604077736552888738686524888688685358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.02724177071509648, 540, 24, 317
344041175428556075544164236318211325641355675307403756554327656662278578624475485284468657743745534277137731755738385287538362618627656328307554525415206574004202575586368548465827472662564657644827462578875661658762120561842518063452671368152465185735443457688764747725842785753821385123381667186268675786663258564768223076575550770282885684687845456774856838458765427277467888474775666822578626464668588227755585727722851227181856888555645265862471774611134578857588783674673665435854554688682852713811813755666566855774824467676607000472866578885676864444857117757618455476334582885687657827874442604077746552888738686524888688685358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.02724177071509648, 540, 24, 317
344041175428556075544164236318211325641355675307403756554327656662278578624475485284468657743745534277137731755738385287538362618627656328307554525415206574004202575586368548465827472662564657644827462578875661658762120561842518063452671368152465185735443457688764747725842785753821385123381667186268675786663258564768223076575550770282885684687845456774856838458765427277467888474775666822578626464668588227755585727722851227181856888555645265862471774611134578857588783674673665435854554688682852713811813755666566855774824467676607000472866578885676864444857117757618455476334582885687657827874442604077746552888738686524888688685358576173528511446463658866773887888877373564532565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.02724177071509648, 540, 24, 317
344041175428556075544164237318211325631355675307403756554327656662278578624445485284468657743745534277137731755738385787538362618627656328307554525415206574004202575586368548465827472662564657644227462578875661658762120561842518063452671368152465185735448457688764547725842785753821385123381667186268675786663258564768223076575550770282888684687845456774857838458765427277467888474775666822578626464668588227755585727722851227101856888555645265862471771611134578857588783674673665435854554688682852713811813755666566855774824467676607000472866578885676864444857147757618455476334582885687657827874442604077746552888738686524888688685358576173528511446463658866773887888877373564533565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.02724177071509648, 540, 24, 317
344041175428556075544164237318211325631355675307403756554327656662278578624445485284468657743745534277137731755738385787538362618627656328307554525415206574004202575586368548465827472662564657644227462578875661658762120561842518063452671368152465185735448457688764547725842785753821385123381667186268675786663258564768223076575550770282888684687845456774857838458765427277467888474775666822578626464668588227755585727722851227101856888555645265862471771611134578857588783674673665435854554688682852713811813755666566855774824467676607000472866578885676864444857147757618455476334582885687657827874442604077746552888738686524888688685358576173528511446463658866773887888877373564533565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.02724177071509648, 540, 24, 317
744241875428556045544164236418211588641325675378403755654342656662278578288475486884668657748745534253737771575771475283538832668624285328267554585415206574804782545546368548755827472662528667687627422778877661658776860164844516063442671368852465185835443453888664768825842763453837765725311461576268675786663258564768723076575560770762685686685445456774556838458764427278487887774775666822578626264668588266755175227722851232181856887574245265862471711871154588857588783574673665444834554681682852313811813755666566855684484287264080670472866578885676864444857117757618455476337582885677757827878452604477736552888738686524888688685358576173528511446463658866773887888877373564532565622862886867588768447418775548278278440748888871136478267518746584999999999999999, 0.029312288613303268, 575, 26, 286
744241875428556045544164236418211588641325675378403755654342656662278578288475486881664657748745534253737771575771475283538832668624285378267554585415206574804782545546368548755827472662528667687627422778877661658776860164844516063442671368852465185835443453888664768825842763453837765725311461576268675786663258764768723072575560770762685676685445456774556838458764427278487887774775666822578626264668688266755175227722851232181856887574245265862471711871134588857588783574673675444834554681682852313811813755666566855684484287264080670472866578885676864444857117757618855476337582885677757827878452604477736552888738686524888688685358576173528511446463658866773887888877373564532565622862886867588768447418775548278278440748888871136478267518746584999999999999999, 0.029312288613303268, 575, 26, 286
