Genome, Fitness, Wins (O), Losses (O), Draws (O)
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668627235628307554585485206574004202574546368548455827482662526847687827462778875661658772860564884518063452671168842465185735443857688764767525842785454121385115334461165863685743263248548268723076675560720768685686675446456774556858458765427278487828772475666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674668665444834554388682852713811813755262566855674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668627235628307554585485206574004202574546368548455827482662526847687827462778875661658772860564884518063452671168842465185735443857688764767525842785454121385115334461165863685743263248548268723076675560720768685686675446456774556858458765427278487828772475666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674668665444834554388682852713811813755262566855674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236418213323641355675307403756654327656662776568333875186884468657748745534277737731775778785287538832668627235628307554525485206574004202574546368548455827482662526847687827466776875661658772860564884518063452671168842465185735443887684764767825842782434121385115334461165863685743266248548266723076575560720768685686675446456774556858458765427278487828772476666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674663665444834554388682852713831813755262566856674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173328511447463658866773887888877373554532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668727235628307554585415206574004002574546368548455827482662526847687827462728875661658772860564884518063452671168142465185735473854688764768825842785444121385115333471165863685743263248548268723076675560720768685686675446456774556858458765425278447828774475666822578824664668588226755185827722851227185848687554648465172474711871154588853585783674668665444834554388682852713811813755262566855674484287264080670472887536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236418213323641355675307403756654327656662776568333875186884468657748745534277737731775778785287538832668627235628307554525485206574004202574546368548455827482662526847687827466776875661658772860564884518063452671168842465185735443887684764767825842782434121385115334461165863685743266248548266723076575560720768685686675446456774556858458765427278487828772476666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674663665444834554388682852713831813755262566856674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173328511447463658866773887888877373554532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668727235628307554585415206574004002574546368548455827482662526847687827462728875661658772860564884518063452671168142465185735473854688764768825842785444121385115333471165863685743263248548268723076675560720768685686675446456774556858458765425278447828774475666822578824664668588226755185827722851227185848687554648465172474711871154588853585783674668665444834554388682852713811813755262566855674484287264080670472887536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872488552736544164336448213323241355675306403750654327656662776568333875186184468657743745534277737731785771434287538832634476632628307558582345020684004702574546368548455824482662526667444627462728818665658172760564884518063652411381732465785735443855688764768825858213454121365115334461565863673743263248582866763076786560720768675684677758654774556858458765427278447828774475666822578824664668588226755185227722851222185848887555648365162474714873134588853585783574668665444534554381687332743811813755262566855674884287264080678472886536385676565484854817757618457446357582885687757827878452604444736552608788686524868588285378186172568511446463658867773887888877373556832515668762846867588768447418775548278278440748888871136478267518746584999999999999999, 0.08888888888888889, 482, 76, 297
744041872488552736544164336448213323241355675306403750654327656662776568333875186184468657743745534277737731785771434287538832634476632628307558582345020684004702574546368548455824482662526667444627462728818665658172760564884518063652411381732465785735443855688764768825858213454121365115334461565863673743263248582866763076786560720768675684677758654774556858458765427278447828774475666822578824664668588226755185227722851222185848887555648365162474714873134588853585783574668665444534554381687332743811813755262566855674884287264080678472886536385676565484854817757618457446357582885687757827878452604444736552608788686524868588285378186172568511446463658867773887888877373556832515668762846867588768447418775548278278440748888871136478267518746584999999999999999, 0.08888888888888889, 482, 76, 297
744041872586556075574164336448213322641355675357203750654327656662776568333875166884468654748345534277737731785772485287538832668627235628307554585485206574004702574546368548455827482662526847687227462778875661658772860564884518063452671168142465785735443857638764768825842745654121365315334461165363685743263248548268723076675060720768675664675446456774586858458765427278447828774475666822578824666668588226755185227722851227185448887554248465162474714871134588853585788574668665444534554388182852243811813755262566855674884287264080670472887836385676564484854817757618457476334882885687757827878452604477736552888736686524888588685371576173528511447463658866773887888877373554532565662767682867588768447418775548278278440748888871136478267518746584999999999999999, 0.08987485779294653, 495, 79, 305
644665764448502088568158336447313525142465875587486003854452276776853548784741141824728654438375333271356736713432414663631675834478656875300458526665700680060503778646368548456528877682288467444246662478178661608772860174874086847452111388152475735435488857436664166722548883457138365115314611568862272788666658562666745772515060770788875684485756456733786338878764557256846848474725262725778866662676588628855585288222861632858148838854648415172471714818825887857851788574668861444858546581687333711831838576266023675674822267274600070476866836385676564884854848757615857776534582785687672827878452676444336652887738682524867574285351576173568561447423658286723887848857875456533515668767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.09026963657678781, 367, 77, 409
