Genome, Fitness, Wins (O), Losses (O), Draws (O)
744041872488556075544164336448213322641355675307203750654327656662776568333875186884468654748345534277737731785772475287538822668627235628307554585485206574004702574546368548455827482662526847687227462778875661658772860564884518063452671168142465785735443857638764768825842785454121365115334461165863685743263248548268723076675560720768675684675446456774556858458765427278447828774475666822578824662668588226755185227722851222185848887554648465162474714873134588853585788574668665444534554388682852743811813755262566855674884287264080670472887836385676565484854817755618457476334582885687757827878452604477736552888736686524868588685371576173528511447463658866773887888877373554532565662767682867588768447418775548278278440748888871136478267518746584999999999999999, 0.09720670391061452, 503, 87, 305
744041872488556075544164336448213322641355675307203750654327656662776568333875186884468654748345534277737731785772475287538822668627235628307554585485206574004702574546368548455827482662526847687227462778875661658772860564884518063452671168142465785735443857638764768825842785454121365115334461165863685743263248548268723076675560720768675684675446456774556858458765427278447828774475666822578824662668588226755185227722851222185848887554648465162474714873134588853585788574668665444534554388682852743811813755262566855674884287264080670472887836385676565484854817755618457476334582885687757827878452604477736552888736686524868588685371576173528511447463658866773887888877373554532565662767682867588768447418775548278278440748888871136478267518746584999999999999999, 0.09720670391061452, 503, 87, 305
544778874388452736574468336448313528642215275572480805634378257788253544683787181824768664448486623476151736113134434663631675634476666875300400326445720660660503878446388748446454877682288867444244262478818665658768760721474518063452431381732876565735457853888664546723558213452838365115714561561863673248674658562866768666776550708286676684677758656773887338848563527256446828774745662725778866262874688628757585288722861682851454834557648365872476734811825888857855788574678664334858546581687333743815838556266826855687874267272608650472866536385676564884854818757615457746354582887882672827878854606444736552607888686624868684285858576172528611447423655886723817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.10463733650416171, 333, 88, 420
544778874388452736574468336448313528642215275572480805634378257788253544683787181824768664448486623476151736113134434663631675634476666875300400326445720660660503878446388748446454877682288867444244262478818665658768760721474518063452431381732876565735457853888664546723558213452838365115714561561863673248674658562866768666776550708286676684677758656773887338848563527256446828774745662725778866262874688628757585288722861682851454834557648365872476734811825888857855788574678664334858546581687333743815838556266826855687874267272608650472866536385676564884854818757615457746354582887882672827878854606444736552607888686624868684285858576172528611447423655886723817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.10463733650416171, 333, 88, 420
144778874308452536574468336448313528642225275572480805634378257788253544683787181824768664448484623476151736113134434663631675634476666875300400326445720660660503878446388748446454877682288867444244262478818665658766760721474518063452431388732876565735457853888664546723558213452838365115714561561863673248674658762866768666776550708286676684678758656773587338848563527256446828774745662725778866662874648628757585288722861682851454834557648365872476734811825888857855788574678674334858546581687333743815858556266826856687874267672608650472866536387676564884854817757615457746354582887882672827878854606444736552607888686524868684285858576172528611447423655886523817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.10463733650416171, 385, 88, 368
144778874308452536574468336448313528642225275572480805634378257788253544683787181824768664448484623476151736113134434663631675634476666875300400326445720660660503878446388748446454877682288867444244262478818665658766760721474518063452431388732876565735457853888664546723558213452838365115714561561863673248674658762866768666776550708286676684678758656773587338848563527256446828774745662725778866662874648628757585288722861682851454834557648365872476734811825888857855788574678674334858546581687333743815858556266826856687874267672608650472866536387676564884854817757615457746354582887882672827878854606444736552607888686524868684285858576172528611447423655886523817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.10463733650416171, 385, 88, 368
544778874388452736574468336448313528642215275572480805634378257788253544683747181824768664448486623476151736113134434663631675634476666875300400326445720660662503678446388748446454877682288867444244262478818665658768860721874518063452431381732876565735457853888664546723558813457838365115314561561863673248666658562866768666776550708286676687677758656773887338848563527256446828774745662725778866262874688628757585287722861632851454834557648365172476734818825888857855788574678664434858546581687333743815838556266826855687874267276608650472866536385676564884854818757615457746354582887682672827878854606444736552687888686624868684285858576172528611447423655886723817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.1070154577883472, 333, 90, 418
544778874388452736574468336448313528642215275572480805634378257788253544683747181824768664448486623476151736113134434663631675634476666875300400326445720660662503678446388748446454877682288867444244262478818665658768860721874518063452431381732876565735457853888664546723558813457838365115314561561863673248666658562866768666776550708286676687677758656773887338848563527256446828774745662725778866262874688628757585287722861632851454834557648365172476734818825888857855788574678664434858546581687333743815838556266826855687874267276608650472866536385676564884854818757615457746354582887682672827878854606444736552687888686624868684285858576172528611447423655886723817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.1070154577883472, 333, 90, 418
544778874388452736574468336478313528642215275572480805634378257788253644683747181824768664447486623476151716113134434665631675634476666875500400326445720660662503678446388748446454877682288867444244262478818665658768820721874518063452431381732876565735457853888664546723558813457838365115314561521863673248666658562826768666776550708286676687677758656773887338848563527256446828774745662725778866262874688628757585287782861632851454834557648365172476134818823878857855788574648664434858546581687333743815838556266826855687874267276608650472866536385676564884854818757615457746354582887682672827878854606447736552687888686624868684285858576173328611447423655886723817888857353556833517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.1070154577883472, 333, 90, 418
544778874388452536574468336448313528642215275572480855634878257788253554683747181824768664448486623476151736113134434663661675634476666875300400326445720660662503678446388748446454877682288467444244262478818665658168760721874518063452431311732876565735457853888664566723558213452838365115314561561863673248674658562866768666778520708286676687677758856773885358848563527256446228774725662725778866262874688628757585288726861682801454834557648365872476734811825878857855788574678664434858546541687333743815838556266826855687884267272608650272866536385676564884854818757615447746354582887682672827478854606444736552687888686624868684285858576172528611447423655886723817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.1070154577883472, 333, 90, 418
544778874388452536574468336448313528642215275572480855634878257788253554683747181824768664448486623476151736113134434663661675634476666875300400326445720660662503678446388748446454877682288467444244262478818665658168760721874518063452431311732876565735457853888664566723558213452838365115314561561863673248674658562866768666778520708286676687677758856773885358848563527256446228774725662725778866262874688628757585288726861682801454834557648365872476734811825878857855788574678664434858546541687333743815838556266826855687884267272608650272866536385676564884854818757615447746354582887682672827478854606444736552687888686624868684285858576172528611447423655886723817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.1070154577883472, 333, 90, 418
544778874388452736574478336448313528242215275572480805634375247788253544683747181824168664448486623476151736113133434663631675134476666885300400326445720660662503678446388748446454877682288867444244262478813665658868860721474818063452431381732876565735457883888664546723558813457838365115314561561863673248666658562866568666776550708286676687677758656773887338845563527256446827774745662725778866262674688628757585287722861632851454834557648365172476734818824888857855788574678664435858546581687333743815838556266826855687874267276608650472866536385676564884854818757615457746334582887682672828878854606444736552687888686624868684285858576172528611447423655886723817888857373556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.10752688172043011, 329, 90, 418
544881874788527542274438236448313224663235875482783745734378877457753548684447181866828654443356623446153736113133434883631672838877655375307458328445786500862623647636765848485554874682288827544224662468818655658768155761874518084452671161152565735761848857636664766723252315472818365725311663581856676746663258562866778086776760748786676687677755456873887838878363587258446828474425666726678824662668688626385887228166861183751158838584668411623511434113435388863585783554663661444873556681687332743815538575266542656668884267676008050406886536387676564884857148757618457775354582885687657528878452606444338552687738686524888574685378571372561511447423655866723817888857373554533565662762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.1076923076923077, 249, 91, 505
544741874388552736574468336728313228642215875572480805634378257757253544683757181124768654448456623476151736113132434263831675834476665875300400326445780660062503678446388748446454877682288867444644262478818665658763865721858518063452411381732876565835453853888664756722558813457838367115314561565863673242666658582866768666776550708286676587677758654773887338873563527226446828474745662775775866262674688628757585287722861632851158834554648365172476434811825888857855788534648664434858546581687334743815858556266826655687874467276608650072866536385676564884854818757615457746554582885682672827878852606444336552687888686624888674285878576172528611447423655886723817888357353556832517668762846867588768447418775548278278440748888871136478267518746584999999999999999, 0.10804321728691477, 317, 90, 426
544778874388452736544164336448213382641355675307203750664378257788282584633875186884468255748345534276737731785774434687631675634476666875300454585485720680660503878446388568455827482662526847687227462778818665658872760764884518063652731368142465785735457837638764768325858213452838365115334461165863685743263258562826723076675550708288675684677758656773856858458765427278447828774475666825778864642668588226755185228722861682851454834557648365872476734873134588853585788574668665434858546588682852743815838556262026855687884287264080670472786836385686565884857818757615457446354582885882672827878844606444736552607888686624868684285858576172528611447423658866773887888877373554532517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.11189634864546526, 288, 95, 466
544881884486556342544446816433313766132421425387823050455478486686752588333477116481468674133688674477357736115372475785520462678874655688386054585475258274024703545646368548446554485662265658687267272778878775803676167721882518083444176343432465765735453857636774448727848767633383585175744661171863685246663248868762545076576520240288675687675446456733565555458763488276847747474478868722778824646766688768785885227722861232801816638884668385873564713618425865857685768574668861444574555688627832743831813575262023886774882287276008070402866536387576844884477817755618447776334525885687657527478452676477746552687736686524868674685371581173521561466763655886723887788877873554832565622767882867588768447418775548278278440748888871136478267518746584999999999999999, 0.11307420494699646, 361, 96, 392
544881884486556342544446816433313766132421425387823050455478486686752588333477116481468674133688674477357736115372475785520462678874655688386054585475258274024703545646368548446554485662265658687267272778878775803676167721882518083444176343432465765735453857636774448727848767633383585175744661171863685246663248868762545076576520240288675687675446456733565555458763488276847747474478868722778824646766688768785885227722861232801816638884668385873564713618425865857685768574668861444574555688627832743831813575262023886774882287276008070402866536387576844884477817755618447776334525885687657527478452676477746552687736686524868674685371581173521561466763655886723887788877873554832565622767882867588768447418775548278278440748888871136478267518746584999999999999999, 0.11307420494699646, 361, 96, 392
644668764448527542274438236447313228661455675482483745734378277457873548684447181866828654453386623446153736113133434885631672838877655378307458526484880570062623647436785848456554874652284655644224662428888655658763165721874518087452111368152475735735478857436664766723348765472818365725311661571856676746263258568766768086776760748782676684485756456733787338878764587258446888475428272872575824662668688626385885228166861183751158838554668411673511434113435388853585788574668661444538554688127853711831838555266023675574882287676008050476886536387676565884874817755618447475354582885682657528878452606447336552687838686524888574685358571372528615467423655866723817848857373554532565662762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.11414982164090369, 360, 96, 385
544741874487407276844168338448311224641215875600480805635378257757253548683747181824768654448446633446153736113772475627538222678827685628387405325475208274022533578646385748446527487662265658687286472778873661608772860574882518082442111361735875135735443854686664766823848767733333365315314561561863673243676658562866768066776550248286675684475448454773887838875764387277866828474745662725778666262774688628855585227727861237851858834554648365172476734811825388857588788574668664434858435686727333743815838656676043875674882227276708650472866536885586544884854117855618447776557882887877652528478854606444338552687888686624888684285858576172528611446423655266723817888857373554532517668767846867588768447418775548278278440748888871136478267518746584999999999999999, 0.11439114391143912, 326, 93, 394
544741874488552075844468336444313222642218875562480803684378282757253562683847181824765624448486623476153736173132334852520462834576675628587054323475206274022503578646368843466354877672288858684644472778878665658768865721874518863452411381732876865785353853888664756723558883453383585115814561561863673243666658562866768666776550708286675587677758656773887338843563527256446828474745662725778866262674688728757585287722861682851158834554648365122471713171135388658855788554663631447554535686127333743815838556866823855687888767876007000472866538385676564884857848755615457746534582885682772827848852606444336552687888686624888678685358571113528511447463658286723817888857373556832517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.11533888228299644, 312, 97, 432
644668764448502588588168336447313224641455675302680808854428246666276568333877141824768654448375633277387736185772485887528422278756256278307458526485682670062503678646368548456554874682284655644224662428878661608772860174872086047452111368152475735735478857436664166723348767637138157515844611628853283282766348868766245072565060720788675684485756456733787338878764557256846888474748278672575824662676588628755585287722861187185858838554648411127471713171434388853585788574668661444538554688127853711831838556266023675674882287274000070472866536387676565884874817755618447476354582885687757528878452676444336552687738686524867588685371581173528615467463658866723817848857373554533515668767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.11570247933884298, 397, 98, 352
644668764448502588568168336447313224641455675302680808854428246666286568333877141824768654448375333277387736185772485887528422278756256278307458526485672670062503678646368548456558874682284655644224666428878661608772860174872086047452111368152475735735478857436664166723348767677138157515844611628853283282766348868766245076565060728788675684485456456733787838878764557256846888474748278672575854662676588628855585287722861183185858838854628411127471713171434388853585788574668661444538554686127853711831838556266023675674882287274000070472866536387676565884877817755618447476354582885687757528878452676444336552687738686524867588685371581173528615366463658866723817848857373554533515668767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.11570247933884298, 397, 98, 352
