Genome, Fitness, Wins (O), Losses (O), Draws (O)
744584834422857055744438264448213222741615870258428073733587848256756268686777161864428635466476528277151846183778415862610436615468675728387054585412656204074232674646387763465858477682668646586684224627878675653778865121874552762642477168452465135681485337886775751827242765633838557511344657668858673266236385648766278878585522720286686576647756654778557835455763485276866727454546268722766866666876688747388817781226651282155816584584668461172466413183425878657881133337667661834573455348182832243825838555272566886778888426264000070070787536385588565484857117755618447475537885775677777528878842606077746552688736666524868588685351186373368665346723658286723881888857873556532515662867886867588768447418775548278278440748888871136478267518746584999999999999999, 0.21129943502824858, 441, 187, 257
744584834422857055744438264448213222741615870258428073733587848256756268686777161864428635466476528277151846183778415862610436615468675728387054585412656204074232674646387763465858477682668646586684224627878675653778865121874552762642477168452465135681485337886775751827242765633838557511344657668858673266236385648766278878585522720286686576647756654778557835455763485276866727454546268722766866666876688747388817781226651282155816584584668461172466413183425878657881133337667661834573455348182832243825838555272566886778888426264000070070787536385588565484857117755618447475537885775677777528878842606077746552688736666524868588685351186373368665346723658286723881888857873556532515662867886867588768447418775548278278440748888871136478267518746584999999999999999, 0.21129943502824858, 441, 187, 257
544741844488507582267168336444313228641615875300488205734378256662776568333877581784468664148373654277357736185778485283528822278727775278307458526485656574474703578646368548446554477662625658687247472778878661608772865564882062044452671168152465735765873857638664767723258885457831365115314667465862683542663248568766245076575560720788676684485445456733787838878764327278447828474475866722576824662666688626755587227726861232851156838554668411627511713171434388853585788574668661447578744688687832743831813775262823755678882487276000070402867836385576564884874117755618447476334582885687757528878452606477736552687736686564868588685358571173528511447723658286723887848857373556832565662762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.2115606936416185, 404, 183, 278
544741844488507582267168336444313228641615875300488205734378256662776568333877581784468664148373654277357736185778485283528822278727775278307458526485656574474703578646368548446554477662625658687247472778878661608772865564882062044452671168152465735765873857638664767723258885457831365115314667465862683542663248568766245076575560720788676684485445456733787838878764327278447828474475866722576824662666688626755587227726861232851156838554668411627511713171434388853585788574668661447578744688687832743831813775262823755678882487276000070402867836385576564884874117755618447476334582885687757528878452606477736552687736686564868588685358571173528511447723658286723887848857373556832565662762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.2115606936416185, 404, 183, 278
044268571588725055744464416433316762182561466380883805683427857235773778373577161864415464128488524277353736181378481686631825828757758238347054585412656574074233674646388548556454875682526826445844227427528751602778865171874518063452636381432586555884387457538664766825584385633888555111313515468856676782666585668676663866576852208286676686677758655343885575458764585227866828454476278875666866646866688728858885828266861682851858634484668466172471434818825878653885188334667664834553555686727852741837851775863822685678688482264000000070787838875588564484857117757675847475537882885687752527478442774044336566887786666564868674685351576313568511446468535286527887848857873454853565622867686867588768447418775548278278440748888871136478267518746584999999999999999, 0.22013422818791947, 402, 164, 179
044268571588725055744464416433316762182561466380883805683427857235773778373577161864415464128488524277353736181378481686631825828757758238347054585412656574074233674646388548556454875682526826445844227427528751602778865171874518063452636381432586555884387457538664766825584385633888555111313515468856676782666585668676663866576852208286676686677758655343885575458764585227866828454476278875666866646866688728858885828266861682851858634484668466172471434818825878653885188334667664834553555686727852741837851775863822685678688482264000000070787838875588564484857117757675847475537882885687752527478442774044336566887786666564868674685351576313568511446468535286527887848857873454853565622867686867588768447418775548278278440748888871136478267518746584999999999999999, 0.22013422818791947, 402, 164, 179
844741844540307382265174516144353685662237437522488205734387848257855678778588581784468638666476623246151638413133434663631872835476656675307450523812205004662603545436737854463578574762526226447627472778878665658766167114552583782447136163122466555681378443566665757823254885453831367725344657565868572243274688662766248078578520720788676684485455854774555835455763558728747828474445868722576824666666688628385885828166861227155146648554668415627461713181435577557881183578647661844858556681687333715821818545672562885688888282266007050476866538385576564884877117755618447476334582885687757528878452606477736552687736686624888674285351171173568511447723658266727517848877375564832515668762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.22509702457956016, 320, 174, 279
844741844540307382265174516144353685662237437522488205734387848257855678778588581784468638666476623246151638413133434663631872835476656675307450523812205004662603545436737854463578574762526226447627472778878665658766167114552583782447136163122466555681378443566665757823254885453831367725344657565868572243274688662766248078578520720788676684485455854774555835455763558728747828474445868722576824666666688628385885828166861227155146648554668415627461713181435577557881183578647661844858556681687333715821818545672562885688888282266007050476866538385576564884877117755618447476334582885687757528878452606477736552687736686624888674285351171173568511447723658266727517848877375564832515668762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.22509702457956016, 320, 174, 279
844741844540307382225174516147353685662237837522488205764387848257855676873588511784468638666476623246151638413133734663631872835476656675307450523812205004662603545476737554463578574762526226447628472778878665657766167114552583782647646163122466555681378443566465457723254885453831367725344657565868502243274688662766228078578550720788676674485455854774555835455763558828747828474545868722568824666666688628385885821166161227155146648554668416627461713181435577657681183578647661844853556681687333715821818545672562885688888282266007050476766538385576564884877117755618447446334582875677752528878452606477746552687736686624888674285351171113568511447723658266727517848877375564832515668762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.22509702457956016, 318, 174, 281
744555626560302255248776531547718642888360857550458266854587888257855742778478681114864764428488584476157871883188331683885625824476635826775587466863078564084500548878385863448827585682555247666827224425778751603163165714558568764662471743852366555635377454854755457885338285743888187511814775668232772263224205562688545723786022800288885674647876886774786833455345588278746228475776868775776268662768478666768111287766166187881118638487240286172611731618125887558858163338867365334558755346137233713337151771226062756687674282866687052070787578387576564844477848775615457745357882785877772528474852704477346566608836562664468688688871186173328561446463658266723587746374375556852617662762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.22569832402234638, 422, 202, 271
