Genome, Fitness, Wins (O), Losses (O), Draws (O)
844741844540307382265174516144353685662237437522488205734387848257855678778588581784468638666476623246151638413133434663631872835476656675307450523812205004662603545436737854463578574762526226447627472778878665658766167114552583782447136163122466555681378443566665757823254885453831367725344657565868572243274688662766248078578520720788676684485455854774555835455763558728747828474445868722576824666666688628385885828166861227155146648554668415627461713181435577557881183578647661844858556681687333715821818545672562885688888282266007050476866538385576564884877117755618447476334582885687757528878452606477736552687736686624888674285351171173568511447723658266727517848877375564832515668762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.22509702457956016, 320, 174, 279
844741844540307382265174516144353685662237437522488205734387848257855678778588581784468638666476623246151638413133434663631872835476656675307450523812205004662603545436737854463578574762526226447627472778878665658766167114552583782447136163122466555681378443566665757823254885453831367725344657565868572243274688662766248078578520720788676684485455854774555835455763558728747828474445868722576824666666688628385885828166861227155146648554668415627461713181435577557881183578647661844858556681687333715821818545672562885688888282266007050476866538385576564884877117755618447476334582885687757528878452606477736552687736686624888674285351171173568511447723658266727517848877375564832515668762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.22509702457956016, 320, 174, 279
744768844288557772567168336448313222741615875300683865667378256662776568333877576764415464148773654277357736185778485285528822878727775278370044586482656574074220678646368548446554477662625658687244776527117751608772865164882062084452671168452465735765673857638664768725254882474121365115314667465862683543666248568766248076575524722028775684677446456733787858878764327276866228454476676775728624452668687646755587217726861282851856838484668385673511713171434388853585788574668661447578734688687832743831813775262823655678882487276000050472867836385588564884474117755518857446557582785672677827478444706444346566687786666564868588668878586313568565466468658286723881888857873556552517662782686867588768447418775548278278440748888871136478267518746584999999999999999, 0.24277456647398843, 376, 210, 279
744768844288557772567168336448313222741615875300683865667378256662776568333877576764415464148773654277357736185778485285528822878727775278370044586482656574074220678646368548446554477662625658687244776527117751608772865164882062084452671168452465735765673857638664768725254882474121365115314667465862683543666248568766248076575524722028775684677446456733787858878764327276866228454476676775728624452668687646755587217726861282851856838484668385673511713171434388853585788574668661447578734688687832743831813775262823655678882487276000050472867836385588564884474117755518857446557582785672677827478444706444346566687786666564868588668878586313568565466468658286723881888857873556552517662782686867588768447418775548278278440748888871136478267518746584999999999999999, 0.24277456647398843, 376, 210, 279
744768844288553772567168336488313222741615875300683865667348256662776568333877576764415467148775654277357736185778485285528822878727775278370544526482656574024220678646365848486554477662625658687244776528117751608772860164882062084452671188452465735765673857638664558725254882474121365115314667465862683543666248568766248076565524722028785684887446456733787858878764327276866228454446676775728624454668687646755587217726861282851856838884668385673516713171433888863585788574668661437578734688683832743831513775262823855678888487276000050472867836385588544884874117755518857446554582885682677827478444706444346566687786666564868588668878586113568665466468658286723881888857873556553517662782686867588768447418775548278278440748888871136478267518746584999999999999999, 0.24277456647398843, 376, 210, 279
744768644288567372567168336448213262741675875300683865665378256662272562333877576721117434148778654277357736185778485285528822878727775238370044588482656574074200678546364548446557477662625658687744776527117751608772865164882062084452671168752465735765673847638674768727234882474821365115314667465862683543666248568766248076575524722028775684677446456733787858878764327276866228454426676775728628452678687646755587217726861282851856838484668385673511113173434388853585788574468671447578734688687832743831813775262823655678682487266700050472767836385588564884477117855518857446557582785672677827478444706444746566687786686664868588668878586313568565466468658286723511888857873556552517622787686867588768447418775548278278440748888871136478267518746584999999999999999, 0.24277456647398843, 376, 210, 279
744768844288553772567168336488313222741615875300683865667348256662776568333877576764415467148775654277357736185778485285528822878727775278370544526482656574024220678646365848486554477662625658687244776528117751608772860164882062084452671188452465735765673857638664558725254882474121365115314667465862683543666248568766248076565524722028785684887446456733787858878764327276866228454446676775728624454668687646755587217726861282851856838884668385673516713171433888863585788574668661437578734688683832743831513775262823855678888487276000050472867836385588544884874117755518857446554582885682677827478444706444346566687786666564868588668878586113568665466468658286723881888857873556553517662782686867588768447418775548278278440748888871136478267518746584999999999999999, 0.24277456647398843, 376, 210, 279
744768644288567372567168336448213262741675875300683865665378256662272562333877576721117434148778654277357736185778485285528822878727775238370044588482656574074200678546364548446557477662625658687744776527117751608772865164882062084452671168752465735765673847638674768727234882474821365115314667465862683543666248568766248076575524722028775684677446456733787858878764327276866228454426676775728628452678687646755587217726861282851856838484668385673511113173434388853585788574468671447578734688687832743831813775262823655678682487266700050472767836385588564884477117855518857446557582785672677827478444706444746566687786686664868588668878586313568565466468658286723511888857873556552517622787686867588768447418775548278278440748888871136478267518746584999999999999999, 0.24277456647398843, 376, 210, 279
884584174270308566384763475117352742736255887367608320873888576485216686672777545824418660633888732331133811175782273257115324161664578855787085526382626576060725878487355845586524784286558866444224276528873751603878827714852053784156416361145387858478843853466675137385548713172813111731845675585656685746474608868762226663560024800206855587885758686743866553475744387227884287724528266776676264642676487767857817711126661137788456844574868366667664474118834888868581733557473334437534455356627254265315513751876823678677488787276060502020787536887686545484477148855675847476557585775682672587448454604447338652807738562528867578668851576312321511347723538267723811888357875456532565262887686867588768447418775548278278440748888871136478267518746584999999999999999, 0.25333333333333335, 234, 209, 382
744081634820307382744438236448313222341615875354423050654328486786613548633077516886415564666476628277151848781772415285827325821757775286307460662475208274600620547587884763465357477682668667545244224425728751602778860764874582064642136381432586765735453857538674568573382765633888587511814615478856583246666348588676763866676832220726876576647458656773885535458754487276864228454746868722776224452666688628385875827782811127105856587574668415173511714818825868857858788574668661444558555348727832311115838555262062856778888787264080500470787538387676564884874117755618447775357882785882772887478442606477746566887886666528867588685851576172528561466763655286723587848374873454852515268867886867588768447418775548278278440748888871136478267518746584999999999999999, 0.2583436341161928, 334, 209, 266
