Genome, Fitness, Wins (O), Losses (O), Draws (O)
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668627235628307554585485206574004202574546368548455827482662526847687827462778875661658772860564884518063452671168842465185735443857688764767525842785454121385115334461165863685743263248548268723076675560720768685686675446456774556858458765427278487828772475666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674668665444834554388682852713811813755262566855674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668627235628307554585485206574004202574546368548455827482662526847687827462778875661658772860564884518063452671168842465185735443857688764767525842785454121385115334461165863685743263248548268723076675560720768685686675446456774556858458765427278487828772475666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674668665444834554388682852713811813755262566855674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236418213323641355675307403756654327656662776568333875186884468657748745534277737731775778785287538832668627235628307554525485206574004202574546368548455827482662526847687827466776875661658772860564884518063452671168842465185735443887684764767825842782434121385115334461165863685743266248548266723076575560720768685686675446456774556858458765427278487828772476666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674663665444834554388682852713831813755262566856674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173328511447463658866773887888877373554532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668727235628307554585415206574004002574546368548455827482662526847687827462728875661658772860564884518063452671168142465185735473854688764768825842785444121385115333471165863685743263248548268723076675560720768685686675446456774556858458765425278447828774475666822578824664668588226755185827722851227185848687554648465172474711871154588853585783674668665444834554388682852713811813755262566855674484287264080670472887536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236418213323641355675307403756654327656662776568333875186884468657748745534277737731775778785287538832668627235628307554525485206574004202574546368548455827482662526847687827466776875661658772860564884518063452671168842465185735443887684764767825842782434121385115334461165863685743266248548266723076575560720768685686675446456774556858458765427278487828772476666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674663665444834554388682852713831813755262566856674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173328511447463658866773887888877373554532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668727235628307554585415206574004002574546368548455827482662526847687827462728875661658772860564884518063452671168142465185735473854688764768825842785444121385115333471165863685743263248548268723076675560720768685686675446456774556858458765425278447828774475666822578824664668588226755185827722851227185848687554648465172474711871154588853585783674668665444834554388682852713811813755262566855674484287264080670472887536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
544041872426556075544164236418213323681355675307403756654322656662776568333875186884468657748745533277737731775778485287538832668728235628307554585415206574004002574546368548455827482662526847687827462728875661658772860564884518063462671168142465185735478887684764767825842782444121385115333471465863685743263248548266723076575560720768685676675446456374556858458765427278487828772476666822578824664668588226755185827722851227185848687554648465172474714871154588853585783674663665444834554388682852713831813755262566855674484287264080670472887536385676564484854817757618457476334582885687757827878452604477736552688736686524888588685378576173528511447463658866773887888877373564532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675377403750654427456662676568333875186884468657748745534277737731775771785287538832668627235328307554525485206574004202574546368548455827482662526847687887466776875661658772860564884518063452671168842465185735443854688764768825842765434121185115334461165863685743266248548268723073675560720768685586675446456774556838458765425278447828774475666822678826664668588226755185827722851227185848887554648465172464711871134585853585788674668665444834554388682852713811813755262563856674484287264087672472867536385676564484854817757618457476334582885687757827878442604477736552888786686524888588685378576173328511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
544041872426556075544164236418213323681355675307403756654322656662776568333875186884468657748745533277737731775778485287538832668728235628307554585415206574004002574546368548455827482662526847687827462728875661658772860564884518063462671168142465185735478887684764767825842782444121385115333471465863685743263248548266723076575560720768685676675446456374556858458765427278487828772476666822578824664668588226755185827722851227185848687554648465172474714871154588853585783674663665444834554388682852713831813755262566855674484287264080670472887536385676564484854817757618457476334582885687757827878452604477736552688736686524888588685378576173528511447463658866773887888877373564532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675377403750654427456662676568333875186884468657748745534277737731775771785287538832668627235328307554525485206574004202574546368548455827482662526847687887466776875661658772860564884518063452671168842465185735443854688764768825842765434121185115334461165863685743266248548268723073675560720768685586675446456774556838458765425278447828774475666822678826664668588226755185827722851227185848887554648465172464711871134585853585788674668665444834554388682852713811813755262563856674484287264087672472867536385676564484854817757618457476334582885687757827878442604477736552888786686524888588685378576173328511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
