Genome, Fitness, Wins (O), Losses (O), Draws (O)
744241875428556045544164236418211588641655675307403756654327656662278578688475185884468657743745534277137731755778385283538832668624285328267554525415206574004202574586368548465827472662524657644827462778875661658776860564842518063452671368842465185735443453888664768825842785453837765725311667586268675786663258564768723076575560770768685686685445456774556838458764427278487888474775666822578624664668588227755585727722851227181856887555648465172474711871134588657588783574673665444834554681682852313811813755666566855684484287264080670472866578885676864444857117757618455476337582885687757528478442604477736552688736686524888688685358576173528511446463658866773887888877373564532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.03389830508474576, 548, 30, 307
744241875428556045544164236418211588641655675307403756654327656662278578688475185884468657743745534277137731755778385283538832668624285328267554525415206574004202574586368548465827472662524657644827462778875661658776860564842518063452671368842465185735443453888664768825842785453837765725311667586268675786663258564768723076575560770768685686685445456774556838458764427278487888474775666822578624664668588227755585727722851227181856887555648465172474711871134588657588783574673665444834554681682852313811813755666566855684484287264080670472866578885676864444857117757618455476337582885687757528478442604477736552688736686524888688685358576173528511446463658866773887888877373564532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.03389830508474576, 548, 30, 307
344041875428556075544164236418211325641355675307403750654627656662778548684475486284468657748745634277837731775774785287538862618627656328307557475475626584004782544546368548455827472662524657647827462778875661658772120561884518063442171168152465185735443457688764747725842785454821385125381667486256685786663658548262723078575550770282885684687845455874756838458765427277467888474775666822568626464668588227755185227722851227185156688555645265862471774681134578857585783674673665435854554688682852713811113755262566856774822467676607050472866578885676864444857117757618455476334582885687657827878442604077736552888738686524888578685358576173528611446423658866773887888877373556832565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.03397508493771234, 561, 30, 292
344041875428556075544164236418211325641355675307403750654627656662778548684475486284468657748745634277837731775774785287538862618627656328307557475475626584004782544546368548455827472662524657647827462778875661658772120561884518063442171168152465185735443457688764747725842785454821385125381667486256685786663658548262723078575550770282885684687845455874756838458765427277467888474775666822568626464668588227755185227722851227185156688555645265862471774681134578857585783674673665435854554688682852713811113755262566856774822467676607050472866578885676864444857117757618455476334582885687657827878442604077736552888738686524888578685358576173528611446423658866773887888877373556832565662862882867588768447418775548278278440748888871136478267518746584999999999999999, 0.03397508493771234, 561, 30, 292
744041872466556077544164236448213323641325674377403756654327656662716568333875186864468657143445533277737731775771485287538832668627235328207554525485206574804202574546368548455327482662526847687887462778875661658876860764884568067452671368842465185735473457688764761825842782444121385115333461485868675743263248568266723078575560720768685576685446856774556858458755427278487828772476666822678824664668588226755185787722851227155148687555648465662466711871135588863555785674663665444834554388632853713811838755262566755677484287266087670272887536387676564484854848757615457476334582885687757827878452604477736562688738686524888578685378576173528511446763658866773887888877373564532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.04611923509561305, 455, 41, 393
744041872466556077544164236448213323641325674377403756654327656662716568333875186864468657143445533277737731775771485287538832668627235328207554525485206574804202574546368548455327482662526847687887462778875661658876860764884568067452671368842465185735473457688764761825842782444121385115333461485868675743263248568266723078575560720768685576685446856774556858458755427278487828772476666822678824664668588226755185787722851227155148687555648465662466711871135588863555785674663665444834554388632853713811838755262566755677484287266087670272887536387676564484854848757615457476334582885687757827878452604477736562688738686524888578685378576173528511446763658866773887888877373564532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.04611923509561305, 455, 41, 393
744041872466556077544164236448213323641325674377403756654327656662716568333875186864468657143445533277737731775771485287538832668627235828207554525485206574804202574546368548455327482662526847887887462778875661658876860764884568067452671368842465185735473457688764561825842782444121385115333461485868675743263248568266723078575560720768685576685446856774556855453755427228487828772476666822678824664668588226755185787722851237155148687585648465662466711871135588863555785674663665444834554388632853713811838755262566755677484287266087670272887536387676564484854848757615457476334582885687757827848452604477736562688738686524888578685378576173528511446763658866773887888877373564532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.04611923509561305, 455, 41, 393
744041872466556077544164236448213323641325674377403756654327656662716568333875186864468657143445533277737731775771485287538832668627235828207554525485206574804202574546368548455327482662526847887887462778875661658876860764884568067452671368842465185735473457688764561825842782444121385115333461485868675743263248568266723078575560720768685576685446856774556855453755427228487828772476666822678824664668588226755185787722851237155148687585648465662466711871135588863555785674663665444834554388632853713811838755262566755677484287266087670272887536387676564484854848757615457476334582885687757827848452604477736562688738686524888578685378576173528511446763658866773887888877373564532565662887682867588768447418775548278278440748888871136478267518746584999999999999999, 0.04611923509561305, 455, 41, 393
744041872426556045744164236448213323641355475378403755654342656662773548334875486864478657143745534257737771575771485287538832168627235328307504585485206574004202574546368548755827482672566847687887422778878661658772860164884568563442671368842465185835443357684535747525832763434121765115334461125253275783264258548268726072575560740782685776685446456374556855458745327258487828772476666822578826664668588246757185827762851227185848687554648265172474711671154588853555783574673664434834554688687852713817113755262566855674474287264007670406767536385676564484854847757618857476354582885687757827878442604477736562688738682524888588685378576173521511347463658866773887888877373556532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.04664391353811149, 491, 41, 347
744041872426556045744163536448213323641355675300403756654327656662776568333877184884468677743746734253737771773771285287537632868627235628307504525485202574004602574546368548455824482662526847687827422778875661658772860764884568063452671368842465185735443457688754767525888785434121188115335461485363685748263258548268723022675560746768685576685446456374556838448745427278487828772475666822578826664668588246755185827762851227105848687554648465662466714671134588853585783674663665447834554588632352713811113755262566855674474287264087670472787576385676544484854817757618457476354582885687757827878442604477736552888738686524888588685378576173528511446463658866773887888877373556532665662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.04707233065442021, 487, 41, 343
