Genome, Fitness, Wins (O), Losses (O), Draws (O)
544741874488552035574468336448313228641215875572480005633378257757253548683747181824768654448486623446153736113132434663631675834476656875300400326445782660062503678446388748446454877682288867444244662478818665658768865721874518063452411381732876565735453853888664756723558883457838365115314561561863673243666658562866768066776550748286676687677758656773887338878563527256446828474745662725778866262674688628757585287722861632851158834554648365172476734818825888857855788574668664434858546581687333743815838556266823855687874267276608650472866536385676564884857848757615457746354582885682672827878854606444336552687888686624888684285858576172528611447423655886723817888857353556832517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.12249705535924617, 319, 104, 426
544741874488552035574468336448313228641215875572480005633378257757253548683747181824768654448486623446153736113132434663631675834476656875300400326445782660062503678446388748446454877682288867444244662478818665658768865721874518063452411381732876565735453853888664756723558883457838365115314561561863673243666658562866768066776550748286676687677758656773887338878563527256446828474745662725778866262674688628757585287722861632851158834554648365172476734818825888857855788574668664434858546581687333743815838556266823855687874267276608650472866536385676564884857848757615457746354582885682672827878854606444336552687888686624888684285858576172528611447423655886723817888857353556832517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.12249705535924617, 319, 104, 426
544751524487007076844168336444313222641315675300788202435478482732776568333877116888115624148375634277157536785772475287538822678827675628387054585475208274024703578646368548455827487662265658687267472778878661608772860574882518083442111168152465735735453853686664766825848767633883585115314461165863683546663248868766225076576560240788675684475446456733787838878764387277866827474478868722778824662666688668855585227722861137851818838554648461127511713171134388853588788574868661437853435686127852243831858655676023855674882287276000070402886536385586565884854117855618447776537882887677652528478442606044336562688736686568888688685358571173528511447463658266773517888857373554533565662767886867588768447418775548278278440748888871136478267518746584999999999999999, 0.13885505481120586, 357, 114, 350
544751524487007076844168336444313222641315675300788202435478482732776568333877116888115624148375634277157536785772475287538822678827675628387054585475208274024703578646368548455827487662265658687267472778878661608772860574882518083442111168152465735735453853686664766825848767633883585115314461165863683546663248868766225076576560240788675684475446456733787838878764387277866827474478868722778824662666688668855585227722861137851818838554648461127511713171134388853588788574868661437853435686127852243831858655676023855674882287276000070402886536385586565884854117855618447776537882887677652528478442606044336562688736686568888688685358571173528511447463658266773517888857373554533565662767886867588768447418775548278278440748888871136478267518746584999999999999999, 0.13885505481120586, 357, 114, 350
744884874788527542267168776444313224646618865352203055734378256756615568373878181884463654148474654276153736115133485887528822278727775285607450326485658577862603578646368548385454487662265658687227462778817775653778867164682062564462676168152565735865353857636764538727282782634121367515714617425868685546663585648768248076765560722788675684675756686733585855448765488276867728454746868722776224662656688626755885227786861232885816838554648411173511413881425878853588183574868661444554554348682832243817858655272566886678884262664080670472866836385576565484874817775618457775537822785677777528478452606477738552608736686564888688685371576112568561466723655266773587888857373556832565662767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.13984461709211987, 435, 126, 340
744884874788527542267168776444313224646618865352203055734378256756615568373878181884463654148474654276153736115133485887528822278727775285607450326485658577862603578646368548385454487662265658687227462778817775653778867164682062564462676168152565735865353857636764538727282782634121367515714617425868685546663585648768248076765560722788675684675756686733585855448765488276867728454746868722776224662656688626755885227786861232885816838554648411173511413881425878853588183574868661444554554348682832243817858655272566886678884262664080670472866836385576565484874817775618457775537822785677777528478452606477738552608736686564888688685371576112568561466723655266773587888857373556832565662767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.13984461709211987, 435, 126, 340
744544634488556035544468376448216268646618865352203050657327686756615568686777581784468674448874654277151848781772415237610462278727775288687458526485656577022223648646368363446357875687668667545244224425727775653778867164882062584462676383432465735865357357886774538727282782634121367515714615178256585246266585648768248076765528726728685687687446486733586855448765488276864228454746868722776224662656688626755587827786861232885816848884268386173511413881425878853588783574668661447554554348682832243817858555272566886778888426664080670472866836385576565484874817775618447775537822785677777528478442706077746552688736686564868588685371586112568561466723655266773587888857373556832565662762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.14039125431530494, 599, 122, 148
544881874788527542267168276444313224663235875300788705734378256662758744373878181884468654148436723346153736115133485887528822678877652875307450326445780500862603578646368548385454487662265658687227462778817665658768860564874518084452671168152565735761843857634664766723252385173831365115314467425868685546663248868766768066575560720788675687675758446743887833878364327278447828772475666726678824662666688626385885227722861132851158838554648411627511713171135388853585783574668661444534744688687852743815838575262823856687884267276008050476866536887678864884477848755618457775334582885687757528878452606477738552687738686524888674685358571372561565447423655866777817848857373554532565662767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.14039125431530494, 269, 122, 478
544881874788527542267168276444313224663235875300788705734378256662758744373878181884468654148436723346153736115133485887528822678877652875307450326445780500862603578646368548385454487662265658687227462778817665658768860564874518084452671168152565735761843857634664766723252385173831365115314467425868685546663248868766768066575560720788675687675758446743887833878364327278447828772475666726678824662666688626385885227722861132851158838554648411627511713171135388853585783574668661444534744688687852743815838575262823856687884267276008050476866536887678864884477848755618457775334582885687757528878452606477738552687738686524888674685358571372561565447423655866777817848857373554532565662767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.14039125431530494, 269, 122, 478
544041871788832065574434236438313285142465466387880800734388256662776568333875181884468654748345634277357736185772485887528822278776656278307458326485656674004703578646368545446554487662526847587624224778878661608772860564882518063454671161732586765735443853888654467723533385434821365115314467425866676786676658678766245076575560720786676687677758656873786838878764327278447828774475666726575826266668684768385185227722861182108846648554648465172474714818825887857851188574668661444534744688687232743811813755262823855674682287266007050426766536377576544884877848855618457476334582885687772827878454604474336552687788682624868588285851576172568561447423658286723587788877873454532565662767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.1405672009864365, 321, 114, 376
