Genome, Fitness, Wins (O), Losses (O), Draws (O)
744041872488556075544164336448213322641355675307203750654327656662776568333875186884468654748345534277737731785772475287538822668627235628307554585485206574004702574546368548455827482662526847687227462778875661658772860564884518063452671168142465785735443857638764768825842785454121365115334461165863685743263248548268723076675560720768675684675446456774556858458765427278447828774475666822578824662668588226755185227722851222185848887554648465162474714873134588853585788574668665444534554388682852743811813755262566855674884287264080670472887836385676565484854817755618457476334582885687757827878452604477736552888736686524868588685371576173528511447463658866773887888877373554532565662767682867588768447418775548278278440748888871136478267518746584999999999999999, 0.09720670391061452, 503, 87, 305
744041872488556075544164336448213322641355675307203750654327656662776568333875186884468654748345534277737731785772475287538822668627235628307554585485206574004702574546368548455827482662526847687227462778875661658772860564884518063452671168142465785735443857638764768825842785454121365115334461165863685743263248548268723076675560720768675684675446456774556858458765427278447828774475666822578824662668588226755185227722851222185848887554648465162474714873134588853585788574668665444534554388682852743811813755262566855674884287264080670472887836385676565484854817755618457476334582885687757827878452604477736552888736686524868588685371576173528511447463658866773887888877373554532565662767682867588768447418775548278278440748888871136478267518746584999999999999999, 0.09720670391061452, 503, 87, 305
544778874388452736574468336448313528642215275572480805634378257788253544683787181824768664448486623476151736113134434663631675634476666875300400326445720660660503878446388748446454877682288867444244262478818665658768760721474518063452431381732876565735457853888664546723558213452838365115714561561863673248674658562866768666776550708286676684677758656773887338848563527256446828774745662725778866262874688628757585288722861682851454834557648365872476734811825888857855788574678664334858546581687333743815838556266826855687874267272608650472866536385676564884854818757615457746354582887882672827878854606444736552607888686624868684285858576172528611447423655886723817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.10463733650416171, 333, 88, 420
544778874388452736574468336448313528642215275572480805634378257788253544683787181824768664448486623476151736113134434663631675634476666875300400326445720660660503878446388748446454877682288867444244262478818665658768760721474518063452431381732876565735457853888664546723558213452838365115714561561863673248674658562866768666776550708286676684677758656773887338848563527256446828774745662725778866262874688628757585288722861682851454834557648365872476734811825888857855788574678664334858546581687333743815838556266826855687874267272608650472866536385676564884854818757615457746354582887882672827878854606444736552607888686624868684285858576172528611447423655886723817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.10463733650416171, 333, 88, 420
544778874388452736574468336448313528642215275572480805634378257788253544683747181824768664448486623476151736113134434663631675634476666875300400326445720660662503678446388748446454877682288867444244262478818665658768860721874518063452431381732876565735457853888664546723558813457838365115314561561863673248666658562866768666776550708286676687677758656773887338848563527256446828774745662725778866262874688628757585287722861632851454834557648365172476734818825888857855788574678664434858546581687333743815838556266826855687874267276608650472866536385676564884854818757615457746354582887682672827878854606444736552687888686624868684285858576172528611447423655886723817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.1070154577883472, 333, 90, 418
544778874388452736574468336448313528642215275572480805634378257788253544683747181824768664448486623476151736113134434663631675634476666875300400326445720660662503678446388748446454877682288867444244262478818665658768860721874518063452431381732876565735457853888664546723558813457838365115314561561863673248666658562866768666776550708286676687677758656773887338848563527256446828774745662725778866262874688628757585287722861632851454834557648365172476734818825888857855788574678664434858546581687333743815838556266826855687874267276608650472866536385676564884854818757615457746354582887682672827878854606444736552687888686624868684285858576172528611447423655886723817888857353556833517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.1070154577883472, 333, 90, 418
544778874388452736574468336478313528642215275572480805634378257788253644683747181824768664447486623476151716113134434665631675634476666875500400326445720660662503678446388748446454877682288867444244262478818665658768820721874518063452431381732876565735457853888664546723558813457838365115314561521863673248666658562826768666776550708286676687677758656773887338848563527256446828774745662725778866262874688628757585287782861632851454834557648365172476134818823878857855788574648664434858546581687333743815838556266826855687874267276608650472866536385676564884854818757615457746354582887682672827878854606447736552687888686624868684285858576173328611447423655886723817888857353556833517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.1070154577883472, 333, 90, 418
544778874388452736574468336478313528642215275572480805634378257788253644683747181824768664447486623476151716113134434665631675634476666875500400326445720660662503678446388748446454877682288867444244262478818665658768820721874518063452431381732876565735457853888664546723558813457838365115314561521863673248666658562826768666776550708286676687677758656773887338848563527256446828774745662725778866262874688628757585287782861632851454834557648365172476134818823878857855788574648664434858546581687333743815838556266826855687874267276608650472866536385676564884854818757615457746354582887682672827878854606447736552687888686624868684285858576173328611447423655886723817888857353556833517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.1070154577883472, 333, 90, 418
544881874788527542274438236448313224663235875482783745734378877457753548684447181866828654443356623446153736113133434883631672838877655375307458328445786500862623647636765848485554874682288827544224662468818655658768155761874518084452671161152565735761848857636664766723252315472818365725311663581856676746663258562866778086776760748786676687677755456873887838878363587258446828474425666726678824662668688626385887228166861183751158838584668411623511434113435388863585783554663661444873556681687332743815538575266542656668884267676008050406886536387676564884857148757618457775354582885687657528878452606444338552687738686524888574685378571372561511447423655866723817888857373554533565662762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.1076923076923077, 249, 91, 505
644668764448502588588168336447313224641455675302680808854428246666276568333877141824768654448375633277387736185772485887528422278756256278307458526485682670062503678646368548456554874682284655644224662428878661608772860174872086047452111368152475735735478857436664166723348767637138157515844611628853283282766348868766245072565060720788675684485756456733787338878764557256846888474748278672575824662676588628755585287722861187185858838554648411127471713171434388853585788574668661444538554688127853711831838556266023675674882287274000070472866536387676565884874817755618447476354582885687757528878452676444336552687738686524867588685371581173528615467463658866723817848857373554533515668767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.11570247933884298, 397, 98, 352
644668764448502588588168336447313224641455675302680808854428246666276568333877141824768654448375633277387736185772485887528422278756256278307458526485682670062503678646368548456554874682284655644224662428878661608772860174872086047452111368152475735735478857436664166723348767637138157515844611628853283282766348868766245072565060720788675684485756456733787338878764557256846888474748278672575824662676588628755585287722861187185858838554648411127471713171434388853585788574668661444538554688127853711831838556266023675674882287274000070472866536387676565884874817755618447476354582885687757528878452676444336552687738686524867588685371581173528615467463658866723817848857373554533515668767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.11570247933884298, 397, 98, 352
544881874788527542274438236448313224663235875482783745734378277457853548684447181866828654443386623446153736113133434883631672838877655375307458328445780500862623647636785848485554874682288827544224662478818655658768165721874518084452671161152565735761848857636664766723252315472818365725311661581856676746663258562866768086776760748786676687677755456873887838878363587258446828474425666726678824662668688626385885228166861183751158838584668411623511434113435388853585783554668661444873556681687332743815538575266542656668884267676008050476886536387676564884877148757618457775354582885682657528878452606444338552687738686524888574685358571372561611447423655866723817888857373554532565662762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.11597633136094675, 243, 98, 504
344881874788527542274438236448313224663235875482783745734878277457853548684447184866828654443386623446153736113113434883631675838877655375307458328445780500862623647636785848485557874682288827544224662478813655258768165721874518084452671161152565735761848857636664766723252315472818365725311661581853676746663258562866768086776760748706676687677755456874887338878363587258447828474428666726678824662668648626385885228186861183751118838584668411623511731113435388863585783554668661444873556681687332743815538575266542656668884267676008050406886536387676564884877148857618457775354582885682657528878452606444338552687738686524888574685358571372561611447423655866723817888857373554532565662762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.11597633136094675, 243, 98, 504
544751874458752037578464336448313228648275875272480005633378256757853548683747181814768654448486623446156736113132434663631675834476656875300407326445782660060523678446388748446454877682288867444246662478815665658768865721874518563452411381732876565735453843888668756723558883457138355115314561561863673243666658562266768066076550748286676687675758656773887338878563527256446828474745662625678866262676688628757585287722861632858148837584628365172476734818825888877855788574668664434858546581687333743815818556266823855687874267276608650472866536385676564884857848757618457746354582885682672827878854606474336552687888686624888684285858576173568611447423655866723817888857353556832517662762846867588768447418775548278278440748888871136478267518746584999999999999999, 0.11901983663943991, 325, 102, 430
544751874458752037578464336448313228648275875272480005633378256757853548683747181814768654448486623446156736113132434663631675834476656875300407326445782660060523678446388748446454877682288867444246662478815665658768865721874518563452411381732876565735453843888668756723558883457138355115314561561863673243666658562266768066076550748286676687675758656773887338878563527256446828474745662625678866262676688628757585287722861632858148837584628365172476734818825888877855788574668664434858546581687333743815818556266823855687874267276608650472866536385676564884857848757618457746354582885682672827878854606474336552687888686624888684285858576173568611447423655866723817888857353556832517662762846867588768447418775548278278440748888871136478267518746584999999999999999, 0.11901983663943991, 325, 102, 430
544751874488552037574464336448313228641275875572480005633378257757253548683747181814768654448486623446153736113132434663631675834476656875300407326445782660062523678446388748446454877682288867444244662478815665658768865721874518063452411381732876565735453843888664756723558883457138355115314561561863673243666658562866768066076550748286676687675758656773787338878563527256446828474745662625778866262676688628757585287722861632858158837554628365172476734818825888877855788574668664434858546581687333743815818556266823855687874267276608650472866536385676564884857848757618457746354582885682672827878854606474336552687888686624888684285858576172568611447423655886723817888857353556832517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.12014134275618374, 317, 102, 430
544741876488552076844468336444313222642218875582480803684378282732776568383847181824765624448375634277557536715132334857520462834576675628587054583475206274024703578646368843466354877682288858684644472778878665658768865721874018063452411384452465735835453853888664756723838367633383585115314561561363673243666258562866768666776550708286675587675446455733787838578363488276847888274745862725778866262674688728757585287722861232885158834554648365172411713171135388657855788554663631447554535686127852243817838556676023856678488767876007000472866538385676564887857818757618457746534582885682772827878852606444336552607888686624888678685358571113528511447463658266773817888857373554532517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.12018669778296383, 310, 103, 444
544741874488552035574468336448313228641215875572480005633378257757253548683747181824768654448486623446153736113132434663631675834476656875300400326445782660062503678446388748446454877682288867444244662478818665658768865721874518063452411381732876565735453853888664756723558883457838365115314561561863673243666658562866768066776550748286676687677758656773887338878563527256446828474745662725778866262674688628757585287722861632851158834554648365172476734818825888857855788574668664434858546581687333743815838556266823855687874267276608650472866536385676564884857848757615457746354582885682672827878854606444336552687888686624888684285858576172528611447423655886723817888857353556832517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.12249705535924617, 319, 104, 426
544741874388552736574468336448313228642215875572480805634378257788253544683747181824768664448486623476151736113132434663631675834476666875300400326445780660062503678446388748446454877682288867444244262478818665658768865721874518063452431381732876565735453853888664756723558813457838365115314561561863673243666658562866768666776550708286676687677758656773887338878563527256446828474745662725778866262874688628757585287722861632851158834554648365172476734818825888857855788574678664434858546581687333743815838556266826855687874267276608650472866536385676564884854818757615457746354582885682672827878854606444336552687888686624888684285858576172528611447423655886723817888857353556832517668762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.12249705535924617, 319, 104, 426
544741876488552036574468336428313228642215875572480805633878257757353548683547181824765654448485623446153736113132434663631665834476666875300400426445782060062503678446388748446354877682288867444644262478818665658768865721874018063452411381732876565735453853888664756723558883457838165115314561561863673243666258562866768666776550708286676587677758654773887338873563527256446828474745662725778866262674688728757585287722861632851158834554648365172476734818825888857855788574678664434858546581687334743815838556266823855687474267276608650472866536385676564887857818757615457746554582885682772827878852606444336552687888686624888674285878576172528611447423655886723817888357353556832517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.12249705535924617, 319, 104, 426
544741874488552037574464336848313228641275675572480003433378257757263548683747181814768654448486623446153736113132434663631675834476656875300400376445782660062523678446388748446454877682288867444744662478815665688768865721874518063452411381732876565735473853888464756723558882447838361115314561561863673243666658562862768066076550748286676687677758656773887338878563327256446828474745662725778866262676688628757585287722861632851158834554648365177476734818825888857885788574668664434858546581687333743815818556266863855687874267272608650476866536385676564884857848757615457476354582885682672827878854606474336552687888686624888684285858576172328611447423655886723817888857353556832517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.12249705535924617, 319, 104, 426
544741876488552035574768336428313228642215775572488805633878257757353548683541184824765654448485523446153736113132434663631665834476666875500400466445782060062003678446388748446354877682288667444644262478818665658768865721874018083452411381732876565735453853888664756523558283457838165115714561561863673243666258568866768666776550708286676587677758654773887338873563527226446828474745662725778866262674688728857585287786861632851158834554648365172476734818825888857851788574678664434858546581683334743815838556266823855687474267276608650472866536385676564887857848757615457746554582885682772827878852606444336552687888686624888684288878576172568611447423655886723517888357353556832517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.12249705535924617, 319, 104, 426
