Genome, Fitness, Wins (O), Losses (O), Draws (O)
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668627235628307554585485206574004202574546368548455827482662526847687827462778875661658772860564884518063452671168842465185735443857688764767525842785454121385115334461165863685743263248548268723076675560720768685686675446456774556858458765427278487828772475666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674668665444834554388682852713811813755262566855674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872426556075544164236448213323641355675307403750654327656662776568333875186884468657748745534277737731775771485287538832668627235628307554585485206574004202574546368548455827482662526847687827462778875661658772860564884518063452671168842465185735443857688764767525842785454121385115334461165863685743263248548268723076675560720768685686675446456774556858458765427278487828772475666822578826664668588226755185827722851227185848887554648465172474714871134585853585788674668665444834554388682852713811813755262566855674484287264087670472867536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685378576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.07486033519553073, 491, 67, 337
744041872486556075544164336448213323641355675307403750654327656662776568333875186884468657748745534277737731785771485287538832668627235628307554585485206574004702574546368548455827482662526847687827462778875661658772860564884518063452671168142465785735443857688764768825842785454121365115334461165863685743263248548268723076675560720768675684675446456774556858458765427278447828774475666822578824664668588226755185827722851227185848887554648465162474714871134588853585788674668665444834554388682852713811813755262566855674484287264080670472887536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685371576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.09273743016759776, 507, 83, 305
744041872486556075544164336448213323641355675307403750654327656662776568333875186884468657748745534277737731785771485287538832668627235628307554585485206574004702574546368548455827482662526847687827462778875661658772860564884518063452671168142465785735443857688764768825842785454121365115334461165863685743263248548268723076675560720768675684675446456774556858458765427278447828774475666822578824664668588226755185827722851227185848887554648465162474714871134588853585788674668665444834554388682852713811813755262566855674484287264080670472887536385676564484854817757618457476334582885687757827878452604477736552888736686524888588685371576173528511447463658866773887888877373554532565662867682867588768447418775548278278440748888871136478267518746584999999999999999, 0.09273743016759776, 507, 83, 305
744041872488556075544164336448213322641355675307203750654327656662776568333875186884468654748345534277737731785772475287538822668627235628307554585485206574004702574546368548455827482662526847687227462778875661658772860564884518063452671168142465785735443857638764768825842785454121365115334461165863685743263248548268723076675560720768675684675446456774556858458765427278447828774475666822578824662668588226755185227722851222185848887554648465162474714873134588853585788574668665444534554388682852743811813755262566855674884287264080670472887836385676565484854817755618457476334582885687757827878452604477736552888736686524868588685371576173528511447463658866773887888877373554532565662767682867588768447418775548278278440748888871136478267518746584999999999999999, 0.09720670391061452, 503, 87, 305
744041872488556075544164336448213322641355675307203750654327656662776568333875186884468654748345534277737731785772475287538822668627235628307554585485206574004702574546368548455827482662526847687227462778875661658772860564884518063452671168142465785735443857638764768825842785454121365115334461165863685743263248548268723076675560720768675684675446456774556858458765427278447828774475666822578824662668588226755185227722851222185848887554648465162474714873134588853585788574668665444534554388682852743811813755262566855674884287264080670472887836385676565484854817755618457476334582885687757827878452604477736552888736686524868588685371576173528511447463658866773887888877373554532565662767682867588768447418775548278278440748888871136478267518746584999999999999999, 0.09720670391061452, 503, 87, 305
544041574788707542227168231448313528242215875587486008633378256777853544683747186824168664448486683476156736113131434663631675834877655375306458328445720660662503678646388745446554877682288467444246672478813665658768865771474518563452431381732885735735453843888668756725238883457138365115314561581263273248664658562866568666775550748786676787677755456743886338878363587256466888474445666726678866262674688728757587228766161132751158838584668411622474414818825887857551188574663661444858546581687332743115818556266842656668884227676008050406886536385676564887854848757615857776534582785682672827878452606444746552687738686524887684285851576173568561447423658286723817888857875556833615668782682867588768447418775548278278440748888871136478267518746584999999999999999, 0.09750297265160524, 323, 82, 436
544041574788707542227168231448313528242215875587486008633378256777853544683747186824168664448486683476156736113131434663631675834877655375306458328445720660662503678646388745446554877682288467444246672478813665658768865771474518563452431381732885735735453843888668756725238883457138365115314561581263273248664658562866568666775550748786676787677755456743886338878363587256466888474445666726678866262674688728757587228766161132751158838584668411622474414818825887857551188574663661444858546581687332743115818556266842656668884227676008050406886536385676564887854848757615857776534582785682672827878452606444746552687738686524887684285851576173568561447423658286723817888857875556833615668782682867588768447418775548278278440748888871136478267518746584999999999999999, 0.09750297265160524, 323, 82, 436
644661764448502088568158336447313524641455675302680808854422276266286568333877141824768654438375333277387736185772485887528422278756256278307458526665675670062503678646368548456558874682284655644224662428178661608772860174872086847452111318152475735735488857436664166723348767677138157515844611628853283282766348868764245072565060770788675684485756456733787338878764557256846848474748278672575824662676588628855585287722861187185858838854648411127471713171434388853585788674668861444538554688127853711831838556266023675674882287274700070472866536387676565884877817755618447476354582885687757528878452676444336552687738686524867588685371581173528615467463658866723817848857373554533515668767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.09773539928486293, 412, 82, 345
544741874488552075844468336444313222642218875562203252435478682757253562683877416488115624168475634276157736115772485287820462834576675628587050325475208274022233578646368543466354877672288858684644472778878675688768825721474518863452671381732876865785353853888664756822848885433383585135814561561863673243663258848226225662576520226788675684485446656773887338878364327258447728772478266726578824662766688668855585217722861132851158838554648461122671713171155388658588183574468661447554554648687822711821858656673023855674888287226000070472866536385676564884454818755615457775334585885682772827848854606474336562888736686568888688688358571112568561447463658286723817888877373556832517668762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.09943502824858758, 414, 88, 383
