Genome, Fitness, Wins (O), Losses (O), Draws (O)
744768844288557772567168336448313222741615875300683865667378256662776568333877576764415464148773654277357736185778485285528822878727775278370044586482656574074220678646368548446554477662625658687244776527117751608772865164882062084452671168452465735765673857638664768725254882474121365115314667465862683543666248568766248076575524722028775684677446456733787858878764327276866228454476676775728624452668687646755587217726861282851856838484668385673511713171434388853585788574668661447578734688687832743831813775262823655678882487276000050472867836385588564884474117755518857446557582785672677827478444706444346566687786666564868588668878586313568565466468658286723881888857873556552517662782686867588768447418775548278278440748888871136478267518746584999999999999999, 0.24277456647398843, 376, 210, 279
744768844288557772567168336448313222741615875300683865667378256662776568333877576764415464148773654277357736185778485285528822878727775278370044586482656574074220678646368548446554477662625658687244776527117751608772865164882062084452671168452465735765673857638664768725254882474121365115314667465862683543666248568766248076575524722028775684677446456733787858878764327276866228454476676775728624452668687646755587217726861282851856838484668385673511713171434388853585788574668661447578734688687832743831813775262823655678882487276000050472867836385588564884474117755518857446557582785672677827478444706444346566687786666564868588668878586313568565466468658286723881888857873556552517662782686867588768447418775548278278440748888871136478267518746584999999999999999, 0.24277456647398843, 376, 210, 279
844088844288355748564664486547332173142278437687803873634587848257386648328755446788428735447743628823181584584371755325115863824477238725377085348814620507600085888488337558343874845868288647867644772527517725283653667714552086744842447148826475138864878735586534757323858215472831355135814667521668672663776308668776228078578728722026755586477748454844756575453554587876846828454476262726576224452868648646388181227286861122158448887484268366623476413181125367657871135578678631864874534688687832743817833576872043886788674487622600050472787878885586865484474147755618847446554882877872757588874454606444748662888836682664888674665371586173361661346768558866727817846854375566532565222887646867588768447418775548278278440748888871136478267518746584999999999999999, 0.30902348578491967, 313, 250, 246
844088844288355748564664486547332173142278437687803873634587848257386648328755446788428735447743628823181584584371755325115863824477238725377085348814620507600085888488337558343874845868288647867644772527517725283653667714552086744842447148826475138864878735586534757323858215472831355135814667521668672663776308668776228078578728722026755586477748454844756575453554587876846828454476262726576224452868648646388181227286861122158448887484268366623476413181125367657871135578678631864874534688687832743817833576872043886788674487622600050472787878885586865484474147755618847446554882877872757588874454606444748662888836682664888674665371586173361661346768558866727817846854375566532565222887646867588768447418775548278278440748888871136478267518746584999999999999999, 0.30902348578491967, 313, 250, 246
744556831322857055244438336448313222741615875358660306434828586787613548683547181864415464128488554277353736185778415285828822878757775288380044586482656574074232678646388548546524872282224867545224224425578751608778865121874558063452736381432586765735673857838664767825582763633888587511814775468856676782666380648676743766676830208286685587677758455733887858878764527276447887475778868775765866466866648768858817711126651282851856838484668385177471434818824868658858163337667365834573555348727833311115838556266062756677674266264000500070787536385588564884477847857675847775537885775672672827478442706044336566887786666564868588665851576313568565446463658286723881888857873454853565622867686867588768447418775548278278440748888871136478267518746584999999999999999, 0.3102232667450059, 267, 264, 320
744556831322857055244438336448313222741615875358660306434828586787613548683547181864415464128488554277353736185778415285828822878757775288380044586482656574074232678646388548546524872282224867545224224425578751608778865121874558063452736381432586765735673857838664767825582763633888587511814775468856676782666380648676743766676830208286685587677758455733887858878764527276447887475778868775765866466866648768858817711126651282851856838484668385177471434818824868658858163337667365834573555348727833311115838556266062756677674266264000500070787536385588564884477847857675847775537885775672672827478442706044336566887786666564868588665851576313568565446463658286723881888857873454853565622867686867588768447418775548278278440748888871136478267518746584999999999999999, 0.3102232667450059, 267, 264, 320
744584834322857055744438236448313222741615875358660302434328586787613548683547181864415464128488534277353736181778415285828825828757775288380044585412656574074232674646388548586454875282224867545224224425528751602778865121874518063452136381432586765735453857538664766825582765633888587511814715468856676782666581648676763866676832208286686587677758656773887858878764527276447887475778868875766866666866688728858817711126651282851856838484668365172471434818825868658858163337667661834573555348727832311115838556266042656677874266264000500070787536385588564484477847857675847775537885775672672827478442706044336566887786666524868588685851576313568565446463658286723881888857873454853565622867686867588768447418775548278278440748888871136478267518746584999999999999999, 0.31242603550295855, 257, 264, 324
744584834322857055744438236448313222741615875358660302434328586787613548683547181864415464128488534277353736181778415285828825828757775288380044585412656574074232674646388548586454875282224867545224224425528751602778865121874518063452136381432586765735453857538664766825582765633888587511814715468856676782666581648676763866676832208286686587677758656773887858878764527276447887475778868875766866666866688728858817711126651282851856838484668365172471434818825868658858163337667661834573555348727832311115838556266042656677874266264000500070787536385588564484477847857675847775537885775672672827478442706044336566887786666524868588685851576313568565446463658286723881888857873454853565622867686867588768447418775548278278440748888871136478267518746584999999999999999, 0.31242603550295855, 257, 264, 324
144781644540307382568164486575352143334257437554428070633587847532776566333077576786428635666476628277151848734113285862610825838786752276307460662475208274600620547587884763465357477682668646587844676527117725653763860764642552064642477168452465735681485457886777468583254865434321367725344657581868283246666348568766228073575520720726856576647446454778555835455753487276866227454546268722776224452666688628385875827782811127105856587574668415673511713183454588857588788574668661444558534688687232743817813775262562856778888487266007050476866538387676564884877117755618447775357882785877757528878452606477746552688736686624868574668358186172528561446763655286723587848374873556532515268867886867588768447418775548278278440748888871136478267518746584999999999999999, 0.31303288672350793, 435, 257, 129
844746844547307382736626785124352143684257437874428073634587648257855768236555866784468668667476628256151636734113285362610235618478675675307450466445282664084502548588755863468858477682688646486684424628878665278858165714552852762642437743823466555488677443566665757885533782474831367725344657665868285266636308567772248078585060720726856586447446444774555835555763587278744828474446868722776224452666688647385875828782111127105856587574668415673516773681825887557881185578848661834858534651687333715821818551672562886778888487266007050476866538387676565484877117755618447775357882785887757528878442606477736552688736686624868674665351186372368665346723655266723587848874873554832515268767886867588768447418775548278278440748888871136478267518746584999999999999999, 0.3169267707082833, 428, 264, 141
844746844547307382736626785124352143684257437874428073634587648257855768236555866784468668667476628256151636734113285362610235618478675675307450466445282664084502548588755863468858477682688646486684424628878665278858165714552852762642437743823466555488677443566665757885533782474831367725344657665868285266636308567772248078585060720726856586447446444774555835555763587278744828474446868722776224452666688647385875828782111127105856587574668415673516773681825887557881185578848661834858534651687333715821818551672562886778888487266007050476866538387676565484877117755618447775357882785887757528878442606477736552688736686624868674665351186372368665346723655266723587848874873554832515268767886867588768447418775548278278440748888871136478267518746584999999999999999, 0.3169267707082833, 428, 264, 141
644248571287552747564464488147316783182561266220683805667347857432773562873575566786428235145754623828386518415133431666631835831456755235308640628472278674600200587578384568365876477662568658547844772527117725683663860764682062084862671163452565533881383857886467438883254887447831365138314665565362683743266600868776248088018524726068775686877446454344557375858764585776846247454478276722628624452654688646758587287226661122105114848584268216873611771181434368873881738534868661864853534688687832741815113775263823685678488426274008650470887838887586565884854117757678455446557582887887752587478842706447746552688738566624468684665371586372568661366468538286527587846854873556532617228762846867588768447418775548278278440748888871136478267518746584999999999999999, 0.3221556886227545, 450, 269, 116
844088844288555744566664486885251665656717486662763350634587848257283384733577565728828658766333628851187131111478175223528236818484762653205550662485278274660685877586755543463327477262665668446624224427715828853173767611642852744842616148432465135481388855586555766337233282132831355135814667565868285723723505577276578626578528722726755686478778454844756575448343358876764247225745226766765224264766544728865511717127161122105854837555820416623666774681125567663878535578678331837378534688687832743817833775263842876778888487274000050472867578375678544884874118775678847445534825775677777887848842674477336652608736682624868674665858186312521665346428558887527517886377373556532515662767646867588768447418775548278278440748888871136478267518746584999999999999999, 0.3273885350318471, 402, 257, 126
144768644288555744568164486545356763182561684200683865667377256232776568333877576786428735446773628823111718455133481667631875838486752275377060622475208274600620547585884768363877477662625658687844776527117725653763860764582062084852671168452465735681485457886767468583254885474121365115313667465868283243666248568766248078575524722028775684677446454344557875458754588776866228454476276765728624452668687646755587217726861623105418644584268315673511713181454388857585788574668661444558534688687832743817813775262823685678882487276000050472887538385576564884874117755518857446557582887677757528878442706477746566688838586624468674268878586172528561446468658286523517848354873556532517262782686867588768447418775548278278440748888871136478267518746584999999999999999, 0.3295324971493729, 491, 289, 97
144768644288555744568164486545356763182561684200683865667377256232776568333877576786428735446773628823111718455133481667631875838486752275377060622475208274600620547585884768363877477662625658687844776527117725653763860764582062084852671168452465735681485457886767468583254885474121365115313667465868283243666248568766248078575524722028775684677446454344557875458754588776866228454476276765728624452668687646755587217726861623105418644584268315673511713181454388857585788574668661444558534688687832743817813775262823685678882487276000050472887538385576564884874117755518857446557582887677757528878442706477746566688838586624468674268878586172528561446468658286523517848354873556532517262782686867588768447418775548278278440748888871136478267518746584999999999999999, 0.3295324971493729, 491, 289, 97
244087712847343744261833481888687782866254775327628022775542884566355748236555875224815474735775432233736176185123274633825322134656472333660445888662705764408537647446737854446328782277255468675647774576585678658158665128484588712447736163723586558838343787685735736777833747677888155535713461668263653568666248642668266823018860222606858566485846444843556335475563487256484227222478666726526228444668578767355575287726116687808144588574660486663514771178825568673585168334448671347553435386783853761127158755666562788664622722266680602220867838375686864844874117877515847745354582877677757588444844604474338652608888662664488674265851571112321565366723558266723517888857875564833565228867646867588768447418775548278278440748888871136478267518746584999999999999999, 0.33579335793357934, 389, 273, 151
