Genome, Fitness, Wins (O), Losses (O), Draws (O)
744544634488556035544468376448216268646618865352203050657327686756615568686777581784468674448874654277151848781772415237610462278727775288687458526485656577022223648646368363446357875687668667545244224425727775653778867164882062584462676383432465735865357357886774538727282782634121367515714615178256585246266585648768248076765528726728685687687446486733586855448765488276864228454746868722776224662656688626755587827786861232885816848884268386173511413881425878853588783574668661447554554348682832243817858555272566886778888426664080670472866836385576565484874817775618447775537822785677777528478442706077746552688736686564868588685371586112568561466723655266773587888857373556832565662762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.14039125431530494, 599, 122, 148
544881874788527542267168276444313224663235875300788705734378256662758744373878181884468654148436723346153736115133485887528822678877652875307450326445780500862603578646368548385454487662265658687227462778817665658768860564874518084452671168152565735761843857634664766723252385173831365115314467425868685546663248868766768066575560720788675687675758446743887833878364327278447828772475666726678824662666688626385885227722861132851158838554648411627511713171135388853585783574668661444534744688687852743815838575262823856687884267276008050476866536887678864884477848755618457775334582885687757528878452606477738552687738686524888674685358571372561565447423655866777817848857373554532565662767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.14039125431530494, 269, 122, 478
744544634488556035544468376448216268646618865352203050657327686756615568686777581784468674448874654277151848781772415237610462278727775288687458526485656577022223648646368363446357875687668667545244224425727775653778867164882062584462676383432465735865357357886774538727282782634121367515714615178256585246266585648768248076765528726728685687687446486733586855448765488276864228454746868722776224662656688626755587827786861232885816848884268386173511413881425878853588783574668661447554554348682832243817858555272566886778888426664080670472866836385576565484874817775618447775537822785677777528478442706077746552688736686564868588685371586112568561466723655266773587888857373556832565662762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.14039125431530494, 599, 122, 148
544881874788527542267168276444313224663235875300788705734378256662758744373878181884468654148436723346153736115133485887528822678877652875307450326445780500862603578646368548385454487662265658687227462778817665658768860564874518084452671168152565735761843857634664766723252385173831365115314467425868685546663248868766768066575560720788675687675758446743887833878364327278447828772475666726678824662666688626385885227722861132851158838554648411627511713171135388853585783574668661444534744688687852743815838575262823856687884267276008050476866536887678864884477848755618457775334582885687757528878452606477738552687738686524888674685358571372561565447423655866777817848857373554532565662767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.14039125431530494, 269, 122, 478
544741874788507542267168336448313228641315875302780205533378256667853548683747181884468654448375674277357736185772485887531472835476656875307458326485656574064703578446388548446454874682284867544224662478878661608772860561874518043452111381732876565735453857638664756723558885457838365115314567465863683246663248768266245076575550720788675684485445456733787338878764325278446828474475226726578824662676688628755585287722861232851158838554668365172476734811134388857855788574668664444858744688687832743815838556266823855674882287276600070402866536387676564884857848757615457775334582885682672827878454606444336552687788686624888674285851571173528611447423658886723817888857373554532515668762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.143698468786808, 313, 122, 414
544741874788507542267168336448313228641315875302780205533378256667853548683747181884468654448375674277357736185772485887531472835476656875307458326485656574064703578446388548446454874682284867544224662478878661608772860561874518043452111381732876565735453857638664756723558885457838365115314567465863683246663248768266245076575550720788675684485445456733787338878764325278446828474475226726578824662676688628755585287722861232851158838554668365172476734811134388857855788574668664444858744688687832743815838556266823855674882287276600070402866536387676564884857848757615457775334582885682672827878454606444336552687788686624888674285851571173528611447423658886723817888857373554532515668762686867588768447418775548278278440748888871136478267518746584999999999999999, 0.143698468786808, 313, 122, 414
744544634488556035544468376448213268641618865352223050657328486756613568686777581784468664448875654277151848781772415287610432278727775288687458526485656574022223678646368363446557875682668667545244224425727775653773867164882062584452676383432465735765357337886774538727282782634121367515714615478256585246266585648768248076765524726028685687687446456733586855458765488276864228454746868722776824662656688626755587827786861232855816848884668386173511713181425878853588783574668661447554554348682832243817858555272566886778888426664080670472866836385576565484874817775618447775537882775677777528478442706077746552688736686564868588685371586112568561466763655266773587888857373556832565662762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.14689265536723164, 559, 130, 196
744544634488556035544468376448213268641618865352223050657328486756613568686777581784468664448875654277151848781772415287610432278727775288687458526485656574022223678646368363446557875682668667545244224425727775653773867164882062584452676383432465735765357337886774538727282782634121367515714615478256585246266585648768248076765524726028685687687446456733586855458765488276864228454746868722776824662656688626755587827786861232855816848884668386173511713181425878853588783574668661447554554348682832243817858555272566886778888426664080670472866836385576565484874817775618447775537882775677777528478442706077746552688736686564868588685371586112568561466763655266773587888857373556832565662762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.14689265536723164, 559, 130, 196
544741874788507542267168336444313228641315875300788205734378256662776568333877181784468654148375674277357736185772485887528822678827676278307458326485656574404703578646368548446554477662265658687267472778878661608772860564882068044452671168152365735765873857638664766723558885457831365115314467465863683546663248868766245076575560720788675684485445456733787838878764327278447828774475266726578824662666688626755585227722861232851158838554648411627511713171134388853585788574668661444538744688687832743831813775262823855674882287276000070402867836385576564884854117755618447476334582885687757528878452606477736552687736686524868588685358571173528511447423658286723517848857373554532565662767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.14935822637106183, 368, 128, 361
544731874788527542267168336444313224641415875300788205734378256662776568333878181884468654148345634277357736185772485887528822678877656278307458326485656574404703578646368545446554487662265658687227462778878661608772860564882068044452671168152565735765873857638664766723558885457831365115314467425863685546663248868766245076575560720788675684485445456733786838878764327278447828774475666726578824662666688626755585227722861132851158838554648411627511713171134388853585788574668661444534744688687832743811813755262823855674882287266000070402887836385676564884454817755618457476334582885687757528878452606477736552687736686524868588685358571173528511447423658286723517848857373554532565662767686867588768447418775548278278440748888871136478267518746584999999999999999, 0.14935822637106183, 372, 128, 357
