Genome, Fitness, Wins (X), Losses (X), Draws (X)
464353125646851565247878716377686574834454477422206078553582647778686364278575546271773428645334628237516734858388413853860845321578776685276455376845672664820253845547584358543478777768568666874787464526828255872812127525858068847856178383853468765885643785855755561323284247774888515323383555678288556526266681544726746023770820876080676787477748884338787333855754487857786848725475628672566224246854677268388171228122666283155156638854628211823561413111833587878555133537443831435358444686123832263837553675263062676687882787862060652226767536875588845844474147757515847745537885787887677888474854674477736562888788562668868578668871571372561511466468535886573811786874355456852515622787842867588768447418775548278278440748888871136478267518746584999999999999999, 0.12903225806451613, 188, 32, 28
464353125646851565247878716377686574834454477422206078553582647778686364278575546271773428645334628237516734858388413853860845321578776685276455376845672664820253845547584358543478777768568666874787464526828255872812127525858068847856178383853468765885643785855755561323284247774888515323383555678288556526266681544726746023770820876080676787477748884338787333855754487857786848725475628672566224246854677268388171228122666283155156638854628211823561413111833587878555133537443831435358444686123832263837553675263062676687882787862060652226767536875588845844474147757515847745537885787887677888474854674477736562888788562668868578668871571372561511466468535886573811786874355456852515622787842867588768447418775548278278440748888871136478267518746584999999999999999, 0.12903225806451613, 188, 32, 28
870574544276268547344767536415232346616651535866622852575857676288282584388755875276678260763635474751151775881528773752630464875872462273375780885665726777224520864645385558766484782252528255675788764775127758608168860724688882064662646818452867865778443453564774158777852363634311718525244557426283585788672248568864573782666720042220778667447755456743767335448754587878867724425725862866578226656858684267787581881727816237705144884475225261662461414681855567667671135554678875835874744341722823761815513575666543655687484467864600570422767536387588865887857848855618445746534882775687652588878842606447336552607788666668468678285851181113321515367423658867577587848874353466852665222882846867588768447418775548278278440748888871136478267518746584999999999999999, 0.17164179104477612, 152, 46, 70
436038887828225266546657537123853788653621476566752225568556546687262584642471487771178227165845575256751536833734471855880844264722237838778588688386255226404203688887534368748878427276668666644284654767125721177878138728684018062444441741136377867735355844538775537882358263772581361118311753688853682263476548588862676688668054778066885686845845845334857555455743527876766844424746622865726264252678677266358575211226151282805114588887225286663674714881133387568878188337448874347373735346682823761115851756873023886674488426276668558222786878887586844847857847777575845745537885777677677887848844776474746556887888662564887674685851181112561615347768558866577581788374375564533515228762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.1875, 168, 48, 40
436038887828225266546657537123853788653621476566752225568556546687262584642471487771178227165845575256751536833734471855880844264722237838778588688386255226404203688887534368748878427276668666644284654767125721177878138728684018062444441741136377867735355844538775537882358263772581361118311753688853682263476548588862676688668054778066885686845845845334857555455743527876766844424746622865726264252678677266358575211226151282805114588887225286663674714881133387568878188337448874347373735346682823761115851756873023886674488426276668558222786878887586844847857847777575845745537885777677677887848844776474746556887888662564887674685851181112561615347768558866577581788374375564533515228762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.1875, 168, 48, 40
620336316742381374341667364173511538631675635558773756674376542772316342778788485284478257666454728837887676574378477663111275671877487236787048683466055066002523765545835555768326575872764428445668426577785865678163765568876413583114771388135557168864353485856765136577383245437321751121281665476266576223764350582726648682770024728662888587487458854778757835448354588877846287775446872826665854464878547246387887711727611633885846548485845316162416113673135365657681168534468331345874436581627322711817531551862522675584478282672007500200766836885688565487857848855618845445537585877887757587474442776474736662687738666564867578665371171173561611347768635866577887886357873464552665622787886867588768447418775548278278440748888871136478267518746584999999999999999, 0.18930041152263374, 146, 46, 51
834246782852282674781744458428662372638530450472672822778372688776763662672451575272467674446673383227881788171334434383160473828456482358748568422315072726402282684647755848458384545687658226547744777577527658282668658624672588062847411863755875555665885755556535758873532282734338585131785513681666683588666245742824526063580738242080856564477776646873767338855743557778847788272448822822776668454764677728355871287166658223885414687877840486173661774118134388668558735678677675337854434381722232761321538575676062886668428726624607072222867578875686545884857847775578457746534585777672652827474854606077348566888888586568468584685378571312328615367463538286577811846874373554552567662767886867588768447418775548278278440748888871136478267518746584999999999999999, 0.19029850746268656, 151, 51, 66
834246782852282674781744458428662372638530450472672822778372688776763662672451575272467674446673383227881788171334434383160473828456482358748568422315072726402282684647755848458384545687658226547744777577527658282668658624672588062847411863755875555665885755556535758873532282734338585131785513681666683588666245742824526063580738242080856564477776646873767338855743557778847788272448822822776668454764677728355871287166658223885414687877840486173661774118134388668558735678677675337854434381722232761321538575676062886668428726624607072222867578875686545884857847775578457746534585777672652827474854606077348566888888586568468584685378571312328615367463538286577811846874373554552567662767886867588768447418775548278278440748888871136478267518746584999999999999999, 0.19029850746268656, 151, 51, 66
663664774402403386788836556324366575711631770382286820485422862536868254326075411126428468757648622878816831433122313266567265221854577876240740866613800086262625887686855555745874772882665457565768622476577876158778655661546468814157748783826888788868478734655554137773234285757383581321743473578333683662262608748786765768680722026062758667885776485378586558573744525857766244272528228675768256242756448647888881811266811232708144834877645411877516111673133875673571165377467834844833754681787834761315818756876823686564424787264060078206767838877588845487874148777515447776337882877687657588444444606474748666808788566664488584268878171172328615467468535267777887886874873554832515662762646867588768447418775548278278440748888871136478267518746584999999999999999, 0.19262295081967212, 145, 47, 52
436038887628825266546657537723853788653521476628652225568557258238213577772885417711623678757776428238786836584584374767621244264752576838748650585384058026404203788677538558748878475878784868545866276767117868808612630628684063067444417114426378738438485883438665467522258347142831765313285675681368682523433388582862676688668032222208685687448446484334855555455753527257766724455476268675775264442658548246867875281226151282805416848584245381177411133888155387568875588578878675365834534686682824765821511651872063888577622266874668678272887836877686844844857817855618845445554885785687677587848844706474746556887888666564487584285871181313368515347768658287577881788354353564532565662882682867588768447418775548278278440748888871136478267518746584999999999999999, 0.19672131147540983, 160, 48, 36
