Genome, Fitness, Wins (X), Losses (X), Draws (X)
478368135852326376686738516847251178256637628478662553758457646657318368872746846272648534736338734758756881574511751787617636214822736782260750822812802707202635568445868555356387574276725847867684727726723728203878828661654088783114478368456586167861448833468674147523284763744183357171385711426333502282636601587874778772718762808722756584885455884773857353845744325778767724455528622875668626646878577628755571788262161622785844847454640385163416414111423585578888585378873865345353446541633852713121538655872862885778474762822080652426886838875586544884857118777578855776357882785672672528444452704047338552887886686564487578268851581372321561447463638866723581748377855556532615268862642867588768447418775548278278440748888871136478267518746584999999999999999, 0.09433962264150944, 180, 20, 12
478368135852326376686738516847251178256637628478662553758457646657318368872746846272648534736338734758756881574511751787617636214822736782260750822812802707202635568445868555356387574276725847867684727726723728203878828661654088783114478368456586167861448833468674147523284763744183357171385711426333502282636601587874778772718762808722756584885455884773857353845744325778767724455528622875668626646878577628755571788262161622785844847454640385163416414111423585578888585378873865345353446541633852713121538655872862885778474762822080652426886838875586544884857118777578855776357882785672672528444452704047338552887886686564487578268851581372321561447463638866723581748377855556532615268862642867588768447418775548278278440748888871136478267518746584999999999999999, 0.09433962264150944, 180, 20, 12
433063784605353257888638866843758128711478667867420770734478244587815586372545665864424760566754585823566711513583185753865264335757232673567585828864782567828550568578764575565324725852766465885884757447878275277153167175546452844857116861146457868861377883585578166372854713657881167178813461581356556566433255647222645026515724248668786664475476656773855855578763488277464248725526276772568824264756648667867811781166666682801446638487228261862674434183825888678571183637878665847833455341783832311317818656266066688577474267624688070470766536877678545447454848757575847776357585775672757528848452704044346556807838666528487674285351171173361511366763535887723887848874355466533617668787646867588768447418775548278278440748888871136478267518746584999999999999999, 0.1111111111111111, 168, 28, 56
433063784605353257888638866843758128711478667867420770734478244587815586372545665864424760566754585823566711513583185753865264335757232673567585828864782567828550568578764575565324725852766465885884757447878275277153167175546452844857116861146457868861377883585578166372854713657881167178813461581356556566433255647222645026515724248668786664475476656773855855578763488277464248725526276772568824264756648667867811781166666682801446638487228261862674434183825888678571183637878665847833455341783832311317818656266066688577474267624688070470766536877678545447454848757575847776357585775672757528848452704044346556807838666528487674285351171173361511366763535887723887848874355466533617668787646867588768447418775548278278440748888871136478267518746584999999999999999, 0.1111111111111111, 168, 28, 56
446724727547488265675246838388681162238778625360202743773858552737285756333016845822815755435344775878786588838318114386618244165562468386270088826316200072664750688577588863746386447687524857644648457675518826208113138721846083547846138868833867833731648734835675158872532262632311181731344513478838202548676305848286676083676852048262655666877856486844787838478563425778484227224725672675626824454658648268757881227727658627701816687587660485172571171181854388663855163338463875845373446651122353741837111741672826655574474266274700658206767536885588564447477147757518845745534582887887657887478444676447736556807788666568888688685878176173368611347723538887523881886854855556533617622782886867588768447418775548278278440748888871136478267518746584999999999999999, 0.14285714285714285, 156, 40, 84
446724727547488265675246838388681162238778625360202743773858552737285756333016845822815755435344775878786588838318114386618244165562468386270088826316200072664750688577588863746386447687524857644648457675518826208113138721846083547846138868833867833731648734835675158872532262632311181731344513478838202548676305848286676083676852048262655666877856486844787838478563425778484227224725672675626824454658648268757881227727658627701816687587660485172571171181854388663855163338463875845373446651122353741837111741672826655574474266274700658206767536885588564447477147757518845745534582887887657887478444676447736556807788666568888688685878176173368611347723538887523881886854855556533617622782886867588768447418775548278278440748888871136478267518746584999999999999999, 0.14285714285714285, 156, 40, 84
412888262425881632527146315485287666151551480874075308775828286255713254883447481718614628537386722836163841735383171256528434264854267282370568523475072006020730864677854878345527474666666426476284267775823766683656128164486513717144647318136386135831478885686754551785534317154818115571231471486256782622473341662226523763716752272280688587888878454344556533478765387758846787755446672625728256442756447727355177218726861222888854634577665486167561711611833375577681185374877864335554536548733224243321518771863566786564882486822660558022887876387586545447457147857515445475357822875677777527478452674447738556888738662624888584668851581372521515347423558266773887748357353456532565668867846867588768447418775548278278440748888871136478267518746584999999999999999, 0.16129032258064516, 172, 40, 36
488777523403282767341777455748738644388378750857863350787375577272718568722856486728747235667685733353855784481778314363185436220782788755680508476663000577468652748845585345346487845282254625684668472576513766802156638675856458543852737761123576768735643745465778136885888215157527565328784755128653505563273348568788273663578560240686685574848756846848786538578764327877487227755425678662668628244858587646355515788162868283801114647557848465627666114681455865868888763354647335337578546681727834741137513656863862688577474222274067570426787836877576844447854817775675855776334885885672672587848842774447736552687888582564888684685871581373561515466463638267773817788854855554832565622882882867588768447418775548278278440748888871136478267518746584999999999999999, 0.16666666666666666, 168, 40, 32
488777523403282767341777455748738644388378750857863350787375577272718568722856486728747235667685733353855784481778314363185436220782788755680508476663000577468652748845585345346487845282254625684668472576513766802156638675856458543852737761123576768735643745465778136885888215157527565328784755128653505563273348568788273663578560240686685574848756846848786538578764327877487227755425678662668628244858587646355515788162868283801114647557848465627666114681455865868888763354647335337578546681727834741137513656863862688577474222274067570426787836877576844447854817775675855776334885885672672587848842774447736552687888582564888684685871581373561515466463638267773817788854855554832565622882882867588768447418775548278278440748888871136478267518746584999999999999999, 0.16666666666666666, 168, 40, 32
482664871487557062344867884371517162743228856806773046563326857462775687784446117121468677758783624858161736858732371836327325334682658333347605346476025676660552648646558558753484782856725455545647224465115828687613655524578513743662136861836485153681455487488657746883284887634538765725785417688832572746764545584876248688088828242766675666848845844348757355875564487857486224274548872772728858254656644747767187221167161632108846647855668261827576114173154577558688133538848634464373735381182332711811513756266822676774884787676767052402866536877588564887454818875678455775354585875687672587444452774077746662887738666664868678268851581372368661367428655867773811748374375566533515622762842867588768447418775548278278440748888871136478267518746584999999999999999, 0.17142857142857143, 184, 48, 48
