Genome, Fitness, Wins (X), Losses (X), Draws (X)
412866772376787746361257465845713688611274634872876342774442567656668544643415816264847534753643678877566184434323337227835624824556436726265508448463078602200780684535355844768554522262625647646767726467888658172116830675548563042447146144125586155668348433554455538732552263457583387578383615165658676283263308844774268862618758200222688576888458684774887858443754527877767288272578278675726266442678477728858181781162168622705444647587265285163564433618825367568575568654447371337574735558733352241137111656872566775664828486272087652022767536877588564844454147777578447445357522885877777887848852776077748656887838682664867574665378576312528515447768655286527511748877853466852665668787842867588768447418775548278278440748888871136478267518746584999999999999999, 0.13432835820895522, 192, 36, 40
412866772376787746361257465845713688611274634872876342774442567656668544643415816264847534753643678877566184434323337227835624824556436726265508448463078602200780684535355844768554522262625647646767726467888658172116830675548563042447146144125586155668348433554455538732552263457583387578383615165658676283263308844774268862618758200222688576888458684774887858443754527877767288272578278675726266442678477728858181781162168622705444647587265285163564433618825367568575568654447371337574735558733352241137111656872566775664828486272087652022767536877588564844454147777578447445357522885877777887848852776077748656887838682664867574665378576312528515447768655286527511748877853466852665668787842867588768447418775548278278440748888871136478267518746584999999999999999, 0.13432835820895522, 192, 36, 40
430245377376756886884237711321776525681555526688623256474426644258388356832517816822423635546646678256586644151388431725535264238466452726645767328673205776002702545686537564466387724768266845866764672466815768288168728514674416713452731764435867563768358445855457538523552817647833558173233665481852573586474581678682628673075824770286776686847776446344865358578745488278767224452746866872528664642676444628368171711267168133758816837484228465863566713683135367677551783357868364837878734588623334261331513655823022788688622487674760652020887578377578545844857147857678855776557525775882752888848852706444738552608788682568488688285858576373521611367463535266723511848374353466532665268862842867588768447418775548278278440748888871136478267518746584999999999999999, 0.13636363636363635, 128, 24, 24
416135773376756886884247211724876584151254567872876342774442567656668544643451847764847530755774484247153536874523331725535624824556452726647508328666286572874622647687884855756858772882726846566667722525888858172116830664458588782447146144135586155834658445885477438732552263457583387578383615586256585528622380878862628673065852720786675687847745845774887358443753327877767288272578278675726266642678477728858181781162168133101454847587265285163514433618825385553875568654447371437574746358727834261321111655266523675684624782272007072022767536887588564844454147855675455445357522885872752888844852704044748552808838682664867584688358576312528511447728635266777881886354853456552665662787842867588768447418775548278278440748888871136478267518746584999999999999999, 0.13725490196078433, 148, 28, 28
416135773376756886884247211724876584151254567872876342774442567656668544643451847764847530755774484247153536874523331725535624824556452726647508328666286572874622647687884855756858772882726846566667722525888858172116830664458588782447146144135586155834658445885477438732552263457583387578383615586256585528622380878862628673065852720786675687847745845774887358443753327877767288272578278675726266642678477728858181781162168133101454847587265285163514433618825385553875568654447371437574746358727834261321111655266523675684624782272007072022767536887588564844454147855675455445357522885872752888844852704044748552808838682664867584688358576312528511447728635266777881886354853456552665662787842867588768447418775548278278440748888871136478267518746584999999999999999, 0.13725490196078433, 148, 28, 28
477376773376756882364248388741577326211661530362662846874588657656815257226518847764847550755774684247153536874523734725535622825556552726647504673683675572874622647687888853756858772882728257486288674568527628203872830664458588782447146144135586155881658885554537147375382783457587367778383615526886585528622388878862628673065852720786878574847775845774886358443753327877767287424446862672578226466678477728858187887166811227151454548587865385163514433618825385553875568654447371437574746358727834261327533655823866878587472767822608502070887876877676565884457117855615855446557582885872752888844852704044748552808836662624887574688371176313568665467428635886727517788874875456832665662862842867588768447418775548278278440748888871136478267518746584999999999999999, 0.1509433962264151, 160, 32, 20
477376773376756882364248388741577326211661530362662846874588657656815257226518847764847550755774684247153536874523734725535622825556552726647504673683675572874622647687888853756858772882728257486288674568527628203872830664458588782447146144135586155881658885554537147375382783457587367778383615526886585528622388878862628673065852720786878574847775845774886358443753327877767287424446862672578226466678477728858187887166811227151454548587865385163514433618825385553875568654447371437574746358727834261327533655823866878587472767822608502070887876877676565884457117855615855446557582885872752888844852704044748552808836662624887574688371176313568665467428635886727517788874875456832665662862842867588768447418775548278278440748888871136478267518746584999999999999999, 0.1509433962264151, 160, 32, 20
412866772870487746361257461841713688611274634304225322864456878276673248622515816284475434753643678877366184434323337227835864134786236726265508448463078602200780684535355844768554522262625647646767726767518226177816120665548563047866417764133585855668648433554455531727334387673528711728784555165658676283263308844774268862618858200222788576885458684874856378875344555756864227755728268665765628454878448267757871827787818622705444648474628485163411133678834867568575163374478371364574735558732352241137113776872566775564828486272087608020887536875686545484474118777578447445554525875877777887878852776077748656687838686564467574665378576312521565447768655886523511748877853466553667668867842867588768447418775548278278440748888871136478267518746584999999999999999, 0.16901408450704225, 192, 48, 44
412866772870487746361257461841713688611274634304225322864456878276673248622515816284475434753643678877366184434323337227835864134786236726265508448463078602200780684535355844768554522262625647646767726767518226177816120665548563047866417764133585855668648433554455531727334387673528711728784555165658676283263308844774268862618858200222788576885458684874856378875344555756864227755728268665765628454878448267757871827787818622705444648474628485163411133678834867568575163374478371364574735558732352241137113776872566775564828486272087608020887536875686545484474118777578447445554525875877777887878852776077748656687838686564467574665378576312521565447768655886523511748877853466553667668867842867588768447418775548278278440748888871136478267518746584999999999999999, 0.16901408450704225, 192, 48, 44
412866372870487742341257461841713688652225675350756322564426568276773248683875166284475434753656483251716874553138311722180444134786236726268408448463078602200780684535355844368554522278625647646764622647788656203116120665544513047866137764133585885668648433554455538727334345173528711728714555165658676283263308874774268862616868206262785584447775455734856853445344555756864227755728262872675264454878448246857881827787818622705444548574628485122514713173135585578575163354878364867373746648682332241137153655263826676587874727666680552070886536385686545484474118777578447445554585875877777587878852774477348656687888582668888574665378571313521661367468655267727511746377355466552665668867846867588768447418775548278278440748888871136478267518746584999999999999999, 0.17142857142857143, 188, 48, 44
