Genome, Fitness, Wins (X), Losses (X), Draws (X)
476724727547486265675867884378681162238578625360202742563858547737285786333746817122625655436483728478786186584318114386618244165568482375276545543885652776660552748646588863746386847687225857644648477675518826208112138718546083547846138868833867833731648734888675158572282262632317181731334513478838272548673305848286676083678832842766676764875476655773857855878763488277464248725475672675626824464758648248757881227727658627701846687585660485172471111181854388663855163338463871845373446651122353711337111741672826685778474266276688052422866536885588564447477147757515847745534582887887657887478442774047346662807738666668868688285878176173368661367423538887523881886854855556552567622782886867588768447418775548278278440748888871136478267518746584999999999999999, 0.057692307692307696, 148, 12, 48
476724727547486265675867884378681162238578625360202742563858547737285786333746817122625655436483728478786186584318114386618244165568482375276545543885652776660552748646588863746386847687225857644648477675518826208112138718546083547846138868833867833731648734888675158572282262632317181731334513478838272548673305848286676083678832842766676764875476655773857855878763488277464248725475672675626824464758648248757881227727658627701846687585660485172471111181854388663855163338463871845373446651122353711337111741672826685778474266276688052422866536885588564447477147757515847745534582887887657887478442774047346662807738666668868688285878176173368661367423538887523881886854855556552567622782886867588768447418775548278278440748888871136478267518746584999999999999999, 0.057692307692307696, 148, 12, 48
478368135852326376886138214847251178256637628408662570734457646657318368872746846864424734736338634758756881574511755753865266214822736782260750822812802707202635568445868555556387574276785847885884757447878728203878825675554088783114478368456586167861448833468674147523284763747183357171385711581356556582636681587824778772718762848722756584885476656773855855578744388278767724455528622875668626646878577628755571788266161622785844847454640385163416414111423585578885585378873865345353444541633852311317813656266066885778474762824080652426886838875588544884857118777578455776357882785672752528444452704047346552887888666564487578268858181372321561447463635887723887848874355556532615268867646867588768447418775548278278440748888871136478267518746584999999999999999, 0.058823529411764705, 176, 12, 16
478368135852326376886138214847251178256637628408662570734457646657318368872746846864424734736338634758756881574511755753865266214822736782260750822812802707202635568445868555556387574276785847885884757447878728203878825675554088783114478368456586167861448833468674147523284763747183357171385711581356556582636681587824778772718762848722756584885476656773855855578744388278767724455528622875668626646878577628755571788266161622785844847454640385163416414111423585578885585378873865345353444541633852311317813656266066885778474762824080652426886838875588544884857118777578455776357882785672752528444452704047346552887888666564487578268858181372321561447463635887723887848874355556532615268867646867588768447418775548278278440748888871136478267518746584999999999999999, 0.058823529411764705, 176, 12, 16
433063784602826257886138214843251178311437628477422553758458646657815586872545661864424730566754585858766781574511755753865264335752235673560750828864782567828550568578764575556387574276785847885884757477878728203878828675554088783114478368456586767471448833468678146372854763657183367178383761581356502566436255647874675068518722202722756584885455884773857353578763488278467724475526272875668626656756648667857811281166666622785844847454640385862674434183423585578888785637873865347833455541633852311321538655872862885577474782822688070470786536877678545444857118777578855776357585775672672528444452704047338552807888666528487674285851181372321561447463638866723581848874355466533517668787646867588768447418775548278278440748888871136478267518746584999999999999999, 0.06349206349206349, 176, 16, 60
433063784602826257886138214843251178311437628477422553758458646657815586872545661864424730566754585858766781574511755753865264335752235673560750828864782567828550568578764575556387574276785847885884757477878728203878828675554088783114478368456586767471448833468678146372854763657183367178383761581356502566436255647874675068518722202722756584885455884773857353578763488278467724475526272875668626656756648667857811281166666622785844847454640385862674434183423585578888785637873865347833455541633852311321538655872862885577474782822688070470786536877678545444857118777578855776357585775672672528444452704047338552807888666528487674285851181372321561447463638866723581848874355466533517668787646867588768447418775548278278440748888871136478267518746584999999999999999, 0.06349206349206349, 176, 16, 60
472863784605353257884867884371517168741478856682062702563327872266783347372746817122625625436473728471863186584318114753865264331828482373276545343885652776660552648646558558753484782856725857867644274745527778208153167618554863743662136861146457163731483355688657746883283785734338767171785417681352572746763305848284273628788832842766676764875476656773857855878763488277464248725475672675626824464758648268757881781766666682801846648855668261827574431181854388668685183637878665847833446651122353711317811656262062885778474267624688052402866536887578564447477147757515847776357822887887657528848442774077346662807738666668868688285878176173368661367463555867727887846854855556552567622762842867588768447418775548278278440748888871136478267518746584999999999999999, 0.06557377049180328, 172, 16, 56
472863784605353257884867884371517168741478856682062702563327872266783347372746817122625625436473728471863186584318114753865264331828482373276545343885652776660552648646558558753484782856725857867644274745527778208153167618554863743662136861146457163731483355688657746883283785734338767171785417681352572746763305848284273628788832842766676764875476656773857855878763488277464248725475672675626824464758648268757881781766666682801846648855668261827574431181854388668685183637878665847833446651122353711317811656262062885778474267624688052402866536887578564447477147757515847776357822887887657528848442774077346662807738666668868688285878176173368661367463555867727887846854855556552567622762842867588768447418775548278278440748888871136478267518746584999999999999999, 0.06557377049180328, 172, 16, 56
446724727547486265675246838388681162238778625360202743773858552737285786333016845822815755435344775878786588838318114386618244165562468386270088826366200072664750688577588863746386847687264857644648477675518826208113138721846083547846138868833867833731648734835675158572332262632317181731334513478838202548673305848286676083676852048262675666877856486844787838478563425778484227224725672675626824454658648268757881227727658627701816687587660485172571111181854388663855163338463875845373446651122353741837111741672826655574674266274700658206767536885588564447477147757518845745534582887887657887478444676447736556807788666568888688685878176173368611347723538887523881886854855556533617622782886867588768447418775548278278440748888871136478267518746584999999999999999, 0.07407407407407407, 160, 16, 40
446724727547486265675246838487681262238778625360202743773858552737285786233016845822815755435344575878786588838318114386618244165562468386270088826366200072664750688577588863746386847687264857644648477675518826208113168721846483547846138868833867833731648734835675158572332262632317181731334513478838202548673305848286676783676832048262675666877856486844787838478563425778484227224725672675626826454658648268757881227727658627701816687587660285172571111181854388663855163338463675845373446651122353741837111741672826655574672266274700658206767536885588564447477147757518845745534582887887657887478444674447736556808788666568888688685878176173368611347723538887523881886354853556533617622782886867588768447418775548278278440748888871136478267518746584999999999999999, 0.07407407407407407, 160, 16, 40
478368135852326257886138214847251178711478667867420770734478244587815586372545665864424730566754585858756881574511755753865264335752232673560750828864782567828550568578764575556387574276785847885884757447878728203878828675554088783114478368456586167861448833468678166372854767657183357171313461581356556566436255647222675068515722208722756584475476656773855855578763488278464248725526276772568626266756648667867811781166666632801446647454840385162676414111423585578888785378878665847833444541633852311317813656266066885778474767624688070470766536877678545444857118777578857776357882785672752528444442704044346556807888666528487674285851171173361511366763635887723887848874355556532617668787646867588768447418775548278278440748888871136478267518746584999999999999999, 0.07547169811320754, 148, 16, 48
478368135852326257886138214847251178711478667867420770734478244587815586372545665864424730566754585858756881574511755753865264335752232673560750828864782567828550568578764575556387574276785847885884757447878728203878828675554088783114478368456586167861448833468678166372854767657183357171313461581356556566436255647222675068515722208722756584475476656773855855578763488278464248725526276772568626266756648667867811781166666632801446647454840385162676414111423585578888785378878665847833444541633852311317813656266066885778474767624688070470766536877678545444857118777578857776357882785672752528444442704044346556807888666528487674285851171173361511366763635887723887848874355556532617668787646867588768447418775548278278440748888871136478267518746584999999999999999, 0.07547169811320754, 148, 16, 48
478368135852326257786138211347752178311478667667420770734478244587815756372545645864424730566784585858756881574511711363865264835757232636567585828864782567828550564578764863746386725887524457645887757446518826187613127175846088083114478368836586167831648734835675758872532262632311167178813461588836556566436255647222675068515722208722755664475476656773855555578744387758464248725576226772528626252756648668767111781166661632801446647454840385162676114173154377553555133378677865834858435651182332711811518656266066885774474762624688070470767536877676565444857118777578857476354885777677657828444442704047736556807888666528887674285851171372361511366768635887573811748374375466533617668787646867588768447418775548278278440748888871136478267518746584999999999999999, 0.07692307692307693, 148, 16, 44
478368135852326257786138211347752178311478667667420770734478244587815756372545645864424730566784585858756881574511711363865264835757232636567585828864782567828550564578764863746386725887524457645887757446518826187613127175846088083114478368836586167831648734835675758872532262632311167178813461588836556566436255647222675068515722208722755664475476656773855555578744387758464248725576226772528626252756648668767111781166661632801446647454840385162676114173154377553555133378677865834858435651182332711811518656266066885774474762624688070470767536877676565444857118777578857476354885777677657828444442704047736556807888666528887674285851171372361511366768635887573811748374375466533617668787646867588768447418775548278278440748888871136478267518746584999999999999999, 0.07692307692307693, 148, 16, 44
478367523403282338576477455718738644388377478206063350787375552272755778722856486728747234765378734426855875175311473266580276825724786386587680325313280777460652748845585378456556525856558458466684752645525266852878135111484058814654478368456386167861443745465774147527254213744183357171813761488388605788234548568788275872566050720620686586848776846848586573848353328227487227724448628775728226644854488246357815781167868227801116648557848465627666114881455867863855765377877335337333736681627854743337858751273022676577474222674080552426887836877578544447857817775678855776357585785872677887874452774044738566607786582528468588268851581312528611466463638267777511888854875454832565622882882867588768447418775548278278440748888871136478267518746584999999999999999, 0.0847457627118644, 160, 20, 56
