Genome, Fitness, Wins (X), Losses (X), Draws (X)
427231733753885056346448257383271682841775260586875228487548552656655777834545411161747438646445383248836545175371374655681246631622255678776050466476880070478657588488585754546354872888255446845248622545513221288812657514576068717454678883823478788665378755858667156782554882157888181533741751675882283282772350787764776778580052772086758787645446656848556338458354455876887744775726878822578828652774644668865185288727618632855144684857868365823466713113823885667571783657448635367533745546623852213821558641626866875768622786274787558006886536377676545444454848875618447776534525877687757827444854604477738562608886586524488674288851571172321515346723638266573887848374855554553565668887886867588768447418775548278278440748888871136478267518746584999999999999999, 0.08, 144, 16, 40
427231733753885056346448257383271682841775260586875228487548552656655777834545411161747438646445383248836545175371374655681246631622255678776050466476880070478657588488585754546354872888255446845248622545513221288812657514576068717454678883823478788665378755858667156782554882157888181533741751675882283282772350787764776778580052772086758787645446656848556338458354455876887744775726878822578828652774644668865185288727618632855144684857868365823466713113823885667571783657448635367533745546623852213821558641626866875768622786274787558006886536377676545444454848875618447776534525877687757827444854604477738562608886586524488674288851571172321515346723638266573887848374855554553565668887886867588768447418775548278278440748888871136478267518746584999999999999999, 0.08, 144, 16, 40
418148515362862288341823387585861725813324450622455843463826652556376554283786886778818755548633578373366648888433731326168822120487666725785404475365220682402523784676788353343887542878726225566687652668783821687163725118586558567417446388856587588775657743584477448787588263634517151738731553621666572582223580672772648068770822726726658566887755455378866858853763328877864247775426866726626626644758447248888571728167116237801154648855665486667466433618833388677675783558448864337558445558787252765331138671862546678567682466276707600206786538375586564484454118757615457475357522777877677527474444704474336662608886586668887688288878571313568661447423658286773881788874353564553617262887882867588768447418775548278278440748888871136478267518746584999999999999999, 0.08333333333333333, 200, 24, 64
418148515362862288341823387585861725813324450622455843463826652556376554283786886778818755548633578373366648888433731326168822120487666725785404475365220682402523784676788353343887542878726225566687652668783821687163725118586558567417446388856587588775657743584477448787588263634517151738731553621666572582223580672772648068770822726726658566887755455378866858853763328877864247775426866726626626644758447248888571728167116237801154648855665486667466433618833388677675783558448864337558445558787252765331138671862546678567682466276707600206786538375586564484454118757615457475357522777877677527474444704474336662608886586668887688288878571313568661447423658286773881788874353564553617262887882867588768447418775548278278440748888871136478267518746584999999999999999, 0.08333333333333333, 200, 24, 64
414555282325546268621148337535381725813324450622455060485887647437252584688876176888818655558848632456536644571384714752588475815652575325285704475444670226608623784676737544448477827666526226566687652648783861687162857114686558767644778813132558768775387355636637748785538242672311118515834615168833202562673508784264278762670020242060756767885855846838556858853753328877884884425448628676568628662658448266858117728287166182185114648555665486667476771113123585653888538654848864337558445658787253263325133555676822676667488727674607572206786538377586544484454818757615457475354522875677652887448842774474338662888738682528887574285878576373361515367463658286773881788874853564553617268762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.08571428571428572, 176, 24, 80
414555282325546268621148337535381725813324450622455060485887647437252584688876176888818655558848632456536644571384714752588475815652575325285704475444670226608623784676737544448477827666526226566687652648783861687162857114686558767644778813132558768775387355636637748785538242672311118515834615168833202562673508784264278762670020242060756767885855846838556858853753328877884884425448628676568628662658448266858117728287166182185114648555665486667476771113123585653888538654848864337558445658787253263325133555676822676667488727674607572206786538377586544484454818757615457475354522875677652887448842774474338662888738682528887574285878576373361515367463658286773881788874853564553617268762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.08571428571428572, 176, 24, 80
414555282325546268621158337535381725813324450622455060485887647437252584688876176888813655558848632456536644571384714752881475815652576325285504475444670226608623784676737574448477827666526226566687652648883861687162857114686558767664778813132558868775387355636637748785538242672311118515834715168833202562673548784264278762670020242060756767885855846838556858853753328877884884425448628676568628662658448266858117728287166182185114648555665486667476771113123885653888538654848864337558445658787253263325133555676822676667488727674607572206766838377586544484454818757615457475354522875677652887448842774474338662888738682528887574285378576373361515367463658286773811788877853564553617268762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.08571428571428572, 176, 24, 80
414555282325546268621158337535381725813324450622455060485887647437252584688876176888813655558848632456536644571384714752881475815652576325285504475444670226608623784676737574448477827666526226566687652648883861687162857114686558767664778813132558868775387355636637748785538242672311118515834715168833202562673548784264278762670020242060756767885855846838556858853753328877884884425448628676568628662658448266858117728287166182185114648555665486667476771113123885653888538654848864337558445658787253263325133555676822676667488727674607572206766838377586544484454818757615457475354522875677652887448842774474338662888738682528887574285378576373361515367463658286773811788877853564553617268762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.08571428571428572, 176, 24, 80
414555282325582287535176277585861535334318250622455252837425647437378368888058844114723775556848632456536644571381715626168822275477257655785065375444670226402525865576734363483887542878556226564746676577823228252113120161478058782862437761132558768775347743466668738732858743777533111738731573621666575562673508784284278762670020222060775777887445846838556858853753328877884884425448628676568628662854448266858117728287166182185114647555665486667476771113123388657858788654848864337573556546623253263325133555276822676667488266674600572206866576387586564484454118757578457475354522875677777828444842776474338662688738586524867588285878571313361515367463658286773881788857355464553617268762882867588768447418775548278278440748888871136478267518746584999999999999999, 0.08620689655172414, 160, 20, 52
416877147848853247381254381521782132834434828824278220753826578552372664376417686124814774668374535836151684715588113862661226168876287633708558575275876684284202545838354854755874745766728825677827452628183225202163660528482453712657441383433857138474383454855738741737534785742121585518733417521288655548626545847722226066666550276726758684445458855734866873478344327757787728254775822626728854242656587246768815728126666137885458837577245285677416731878453368663855763377473375465834744658137353313127858556873062685688488727222667058000787878385676845487477847775515447476554825875672657587478452706044338562808888586524887674685851171312368611447428538266577511848877873566553515268867642867588768447418775548278278440748888871136478267518746584999999999999999, 0.09230769230769231, 172, 24, 64
450267147848853247281654757483861535336318258580855205454547442756376554634886886224814775568358654777386186434124484623120243230866286733387485666483756577406082588585854363483887542878258446547828767465723628252113120161478558782864631163156567185688347743884477548783358263734328751738731557475266576282223580582274648068078854042700888667845855886378565878845555357276786824454778226766626626246876547248888571728187868682188116548884260386872566433618833388677675783558677664334873556546683832765831138675862546688567678462874767050272787838387586564484454118777515855476357825875677752527474452676074336566808786586528888678288878571313568611447423658887727511886874353566852665668787882867588768447418775548278278440748888871136478267518746584999999999999999, 0.1, 180, 28, 72
450267147848853247281654757483861535336318258580855205454547442756376554634886886224814775568358654777386186434124484623120243230866286733387485666483756577406082588585854363483887542878258446547828767465723628252113120161478558782864631163156567185688347743884477548783358263734328751738731557475266576282223580582274648068078854042700888667845855886378565878845555357276786824454778226766626626246876547248888571728187868682188116548884260386872566433618833388677675783558677664334873556546683832765831138675862546688567678462874767050272787838387586564484454118777515855476357825875677752527474452676074336566808786586528888678288878571313568611447423658887727511886874353566852665668787882867588768447418775548278278440748888871136478267518746584999999999999999, 0.1, 180, 28, 72
450267147848337577281655257581852285688424565564273242683345448588362567328875446224814775545473332777336686431124253882325862838424486733387485686483756570406082685636384855565377542862554456465688474725127676253178157168542056583617136844446585158781648884464767156835848265473381188728834413186283673266263305777782226066078854042700888687845855886878565878878354528277486824254778278866775258452774578246767587711262658232188118837477220311622614713871853565877851533558447375444374745648623824763111138575866843856584424787872688578422766876887586844447857818777515857476557825885677752527444452676074338552887888666564467678688358181112528565446428635287523817786357853566553665662762682867588768447418775548278278440748888871136478267518746584999999999999999, 0.1111111111111111, 172, 28, 52
