Genome, Fitness, Wins (X), Losses (X), Draws (X)
457765633725353066337863214743276568341421688350673722755387268552715547286571471864873455147688425356787185111328115366881336625874265883605588445846050006008525674677758345786886825657668426467748272426128858887178658664846566713446147888742856837838848484485674561387852843753833758533344513686258253683433208742882545772088054806626878784487776856344865838548564328727786724475576262665568828664876478766888177828767666123788158584487228486872614113618823575658881185338863865347854554656132833215835818545222863758764472726674788058270766578377588565887857117775675855475357822785687772527478444676047348556888836582568488584685358176313368561467468638866523881888857853554553667268762842867588768447418775548278278440748888871136478267518746584999999999999999, 0.06666666666666667, 204, 20, 76
457765633725353066337863214743276568341421688350673722755387268552715547286571471864873455147688425356787185111328115366881336625874265883605588445846050006008525674677758345786886825657668426467748272426128858887178658664846566713446147888742856837838848484485674561387852843753833758533344513686258253683433208742882545772088054806626878784487776856344865838548564328727786724475576262665568828664876478766888177828767666123788158584487228486872614113618823575658881185338863865347854554656132833215835818545222863758764472726674788058270766578377588565887857117775675855475357822785687772527478444676047348556888836582568488584685358176313368561467468638866523881888857853554553667268762842867588768447418775548278278440748888871136478267518746584999999999999999, 0.06666666666666667, 204, 20, 76
458326241403808852677473817741718674641421628352063272887378666686276672286571477118765427537638774876116686518481111756831336625874265883605588443816050006026730664535738853466588825776256456474868222445187275153162735775686556063456147888752385137685645734434777441725348845432813357721244513686238785623233608862664243083568868026026778686647858844778587333848743387227786784474478228865675866664778478727858817821267666283185858848877225365172561471188833378677555738354448875847354554656137254265837518655222863758564828226824668652470887878887578865447857817775515855475357822785677772888448852676047348656807836682628887578268858571313528615347768538267573581748354353554533667222862686867588768447418775548278278440748888871136478267518746584999999999999999, 0.07352941176470588, 176, 20, 76
458326241403808852677473817741718674641421628352063272887378666686276672286571477118765427537638774876116686518481111756831336625874265883605588443816050006026730664535738853466588825776256456474868222445187275153162735775686556063456147888752385137685645734434777441725348845432813357721244513686238785623233608862664243083568868026026778686647858844778587333848743387227786784474478228865675866664778478727858817821267666283185858848877225365172561471188833378677555738354448875847354554656137254265837518655222863758564828226824668652470887878887578865447857817775515855475357822785677772888448852676047348656807836682628887578268858571313528615347768538267573581748354353554533667222862686867588768447418775548278278440748888871136478267518746584999999999999999, 0.07352941176470588, 176, 20, 76
457765633725323066337863214743276568341421688352063272887378666686276672286571477768765427537683435226787185111328111736831336625874265883605588443816050006026730564536768854448388484272265656846748272426128855887178658664846566713446147888742856837838848484485674561387853843432813357721344513686238775782766288862664243083568868026026778784487758844878587533848743387227786784475778262665568828664778478727858817221267666123788156634857225365172561471188833378677555765534668865447854554656137254265835818545222863758764472726674660678472887878887578865447857817775515855475357822785687772888448852776047348556887836582628887578268858586313368561467468638866523881888857873554533667268762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.08823529411764706, 180, 24, 68
442528676742526264531246478388631782716631554822420020577828476256376244386876444871764470127648785338183736715788151682318225868587266372377644386483828260066587645545357345463877744856656228465787727646523268672616665565884853513156438384133366858485483854485438758527283263174128117171385557576882603566723201764822628673578838048280888567478746454833755358545754455856767288225576678826525228446854488267387575788767618682185814547857225386662511474183154585553585185574848875844874534551182324261137153746272023856784482427626080550270866836385578844444454147875578455775354822885882677888878442774474746662688888562528488674288371181113568615447728635267727811886857855564833565262782686867588768447418775548278278440748888871136478267518746584999999999999999, 0.0967741935483871, 172, 24, 52
465635325580863036588423556183212244148214650860270020635478574488358548834846585122824737667385323723581844175734417362865645170877676353748588575674082620268533787835365748555476487782286655567724676666585725883666127665672582763617746148742587867875688355866758537572883317153528368318884771626836685286233251674674726683515820720266876667885445684774786575543754327277747244475446866622576668252666574266385887211786158133805454848887668381827561114873154375568681738634867634847834535656683823215821833656663566688577422262862608570202867576377678565444454118775675857775334525875882677588478852676477736652607738682564488588265378586173568665367423658287523811888354353454832567262862646867588768447418775548278278440748888871136478267518746584999999999999999, 0.11764705882352941, 120, 24, 60
440235325580861268568423556183587765132758230476776053438687678466286547786455145122824737667385323726587834175734417365830472278727238226660584573882202727820733784488564368748477545257686655567784626446528661108772627178686066883816416148742376558735688355866758537572882363753511515311815675486888553226476650642228578082515820720266876667878455484348787535543754328728447724474575622822768266464866474646887111727187861127185846648487220215663564411171433367653558585634878374344374545558683823245821858656663566688578828262866680670202867576377678864847477818857575857475334825875872772827478452776474738656888836586668488688265378571113361661346763638287773511886877873454852565228862646867588768447418775548278278440748888871136478267518746584999999999999999, 0.11940298507462686, 168, 32, 68
476357231586843885385235736517261232711625424362256548458686277586366772842548114164773468457674378727886548413434214763115633228462666355547460876463808524270507587846358875786527587882226466844787756676715228187873730625874086747842178883146378785638383334438565146882548813447588787523841771561263652622763658762264728822076852020220676786675448455333587353575555327777766727255445862625778828644858447667887571887266866222851156684557628416862574713181155368863875738678473834337838456346787822713831838756676023678688428767876008570202886838387576845847474817855575857446337525877672672528844452674044348556608888662528467674665878176373328661447428638287573511788877875464852565228762886867588768447418775548278278440748888871136478267518746584999999999999999, 0.1323529411764706, 188, 36, 48
465625771823563036584736351387262388148214650860270022635478574488358548834846585184747438766838434843787844731413317262865645170864537752768668362244620664068632665585538758555476487788664655647724754465585725883666127665676588043867436181853585867878485443484438556585882843743111168518884771626836686286233251677674723026085764072060688686685445684774786378878345327277747244474446866622576668252666474626365117817726158187805454848887668381627561114873154375568681138634668674337374735656632232715317858671676863656564882422822608570006867836887588565444454118777618455775357582875882677588478852676477736656607736566668867584665858586173568665367423658287523811888874855566552517662787686867588768447418775548278278440748888871136478267518746584999999999999999, 0.13333333333333333, 112, 24, 44
440235325580861268568423556183512244112315770476776053438687678466286587786455145122824737667385323726587834175734417365830843211877676353748588575674082720268533787835365748545854545682286655567724676666587255688662158564572582763617746148742587888735688355866758537572883317153528311738345775686888553226426605577672566683515820720266876667878455484348787535543754328727884728472578266676526226464874574267385887211782658133101114884874665411863671771171433377873555785334867634847834535658683823245821833656663566688677422262866780070202867576377676564447477847775675857746334825875872772827478852676044348562888838682564488588265378586373361561346423535286777811748354353454832567262862646867588768447418775548278278440748888871136478267518746584999999999999999, 0.15789473684210525, 136, 36, 56
440225771823561268564736351387562388112315770476776053438677678666286387786455145184747438766838434843787834731413317265830843211864537752768668362244620764088632675585538758545854545688664655647724754465587255688662158564576588043867436181853585888778485443484438556585882843743111111738345775686888553226426605577662563026085764078060688686678455484348787538878343328727884728472578266676526226464874474626365177817722658187101114884854645411663671771171433377873555785334668674337374735658632232745317858671676863686564882422826780070006867836887586564447477847777618455746357582875872772827478852676044348562808836566668867584665858576373361561346423535286777811748874855566552517662787686867588768447418775548278278440748888871136478267518746584999999999999999, 0.16326530612244897, 144, 32, 20
440225771823561268564736351387562388112315770476776053438677678666286387786455145184747438766838434843787834731413317265830843211864537752768668362244620764088632675585538758545854545688664655647724754465587255688662158564576588043867436181853585888778485443484438556585882843743111111738345775686888553226426605577662563026085764078060688686678455484348787538878343328727884728472578266676526226464874474626365177817722658187101114884854645411663671771171433377873555785334668674337374735658632232745317858671676863686564882422826780070006867836887586564447477847777618455746357582875872772827478852676044348562808836566668867584665858576373361561346423535286777811748874855566552517662787686867588768447418775548278278440748888871136478267518746584999999999999999, 0.16326530612244897, 144, 32, 20
465625771823082235865664514418818176114517770862450042563475576278668548834846514181173558766838482857135735773181417232825276174678537752778668362244620564068657677585538758555576587782664655647724754465585725883666838768848866562617146843825586755781475444485774756585882843743111168518233677488386652563234641842268723026085764072628786774878775456344866358878345327277747247474778868872576668252668484666367115227182616223805144847484860381127561114873154375577875738634668674337374734656632232715317131751676863656564882422822608570002867538887576864487874117875615445446334585775887772587478452706477736656607836566668867588668871581373361665347728658866773817788854853466552667662787686867588768447418775548278278440748888871136478267518746584999999999999999, 0.1875, 160, 48, 48
465625771823082235865664514418818176114517770862450042563475576278668548834846514181173558766838482857135735773181417232825276174678537752778668362244620564068657677585538758555576587782664655647724754465585725883666838768848866562617146843825586755781475444485774756585882843743111168518233677488386652563234641842268723026085764072628786774878775456344866358878345327277747247474778868872576668252668484666367115227182616223805144847484860381127561114873154375577875738634668674337374734656632232715317131751676863656564882422822608570002867538887576864487874117875615445446334585775887772587478452706477736656607836566668867588668871581373361665347728658866773817788854853466552667662787686867588768447418775548278278440748888871136478267518746584999999999999999, 0.1875, 160, 48, 48
422876584606322358545426551813237532732371230470050875467878677456283272742777415426115658166453322771561618471422473382527422621582257753678460545812082022220027585888368858465558442788284245566728276727185728803158638578486462763464178164842477863884685353665455431772558213642887367375784515621382706782473340864726223066575524220082875666687848844348855573848754487276446844724446678866626268442776478726768887788182661283705148837554645386867571173811824567567655185654843335437373535388622824741127118555272862758788484282876008658070767836885688844484857147757615455476334882875672652587448442676474736656607738566664867574288371576113568611446768655867727581786357375554833617662882842867588768447418775548278278440748888871136478267518746584999999999999999, 0.19230769230769232, 152, 40, 16
